,X_draw_graph_fa-0,X_draw_graph_fa-1
cell_104221,-13095.679546478064,1946.055508032522
cell_107855,-8129.847154699068,2430.5914416804553
cell_106017,1652.0750769240017,-1629.5784179634393
cell_112796,-1828.494775262455,787.4134182435339
cell_15011,-9573.685034922031,2897.3219391185658
cell_109939,31474.757218664614,-5236.154676133276
cell_103404,-10735.24510410245,2860.7046263148945
cell_104931,-11097.72334306901,2252.759194074634
cell_104149,8645.23686658623,-2454.6382150965096
cell_108407,-11621.423532279365,2486.5625276563374
cell_110856,-9853.393009788897,1735.0840361305968
cell_28938,32839.81708246245,-4253.776098942039
cell_106988,-12212.508020980147,2672.557933539592
cell_112535,15659.104417161212,-4485.0312921899185
cell_109039,-11647.961623257801,1581.2455073094127
cell_27718,-10753.903109123268,-2593.035396409907
cell_107806,-2582.545603713921,740.966516769579
cell_103659,3082.02450356588,-1977.1621751477453
cell_106491,-10263.777088038792,4193.459411039767
cell_106255,20272.711501303584,-5325.5818285268
cell_112275,-3153.3599310317295,455.28050506985346
cell_110623,34171.049159699614,-4164.537809259797
cell_28763,25912.975664812315,-8195.710199947489
cell_114120,1022.3754591351723,-1301.089082240469
cell_113773,-11123.997030435166,4552.936683970059
cell_109812,28488.222608594268,-6176.136594240942
cell_109118,8093.731682278985,-2350.2262200359714
cell_14989,-8640.061387493886,4216.448058480127
cell_109782,12784.52540564865,-3991.1334547424235
cell_112779,-12234.873658927223,2444.037301171764
cell_113939,-10950.948410111288,2292.2935186707177
cell_107091,-10175.655030766493,3125.6144832943046
cell_109103,-10102.573333035145,1576.9436781139132
cell_113786,-10279.79730812462,3684.5985175006326
cell_108348,-9796.042574649784,3393.924505200417
cell_15666,6390.635475997913,-1768.420542716171
cell_113947,19507.70680486975,-5869.4088550333545
cell_30312,-8504.679966187501,-2084.179258127315
cell_15907,-11457.518997554926,4604.466663957116
cell_107024,-11333.414807030587,2223.9092532747227
cell_112836,-12938.101218605017,2008.9411118176497
cell_15158,-10609.62821314649,3350.1939071024226
cell_105358,-13404.457642837035,1598.2752094570753
cell_110828,-11984.369356389801,2801.310435740871
cell_113754,325.09696110929707,-493.5627980646843
cell_28944,-3983.6715864152125,-457.9273416808349
cell_111683,-4461.8531859395725,-10.214042449331279
cell_104831,-10811.541303418166,2469.5637574056427
cell_28184,-11214.795969626266,-248.53648456187327
cell_105460,-10483.420783489113,3319.8689900403233
cell_112321,-5058.885908627717,1419.2430318739082
cell_15831,-11536.566707750797,4091.232308704688
cell_29434,-10264.275539166634,-3587.2636015960775
cell_28865,-9869.294843573889,-2941.566864508404
cell_14829,-11087.712736206628,3748.138898099007
cell_109903,-7703.809772521964,1873.6076568449928
cell_29847,-3487.3386591631765,-1777.4252354500888
cell_113062,-6223.184702434529,2560.5254962964136
cell_112113,-9857.19112366676,1976.554140972256
cell_29976,-1042.45532878322,-1902.6286561893478
cell_113112,-4036.96700908904,1423.4303079515118
cell_112657,-13075.329491560295,1530.7565535726135
cell_104358,-4913.12756690032,2464.993962553045
cell_114572,-9828.363686321429,3118.1148993755746
cell_30400,-10878.57407091172,-2050.002003324074
cell_113037,3383.095643827968,-1319.2493838671537
cell_114229,1460.8948166395244,-979.5246481861107
cell_105327,1260.2124602438919,-1667.6396719561706
cell_111589,-8324.7153876725,2862.6105278352143
cell_14543,-8706.723722358867,2385.1664019646246
cell_14366,-8548.324466534956,5275.277697684824
cell_113192,-12775.664367801803,2103.699777536506
cell_30012,-10206.079075943477,-1233.6852016881378
cell_107011,10077.036432196619,-2992.7815410210405
cell_16065,-5955.207711662966,1776.7753022503232
cell_14724,-2520.4643945358903,2605.055546646596
cell_104805,-11220.715934453556,3363.7163712467727
cell_105003,-12398.077724404717,2258.1318455997225
cell_109868,-5989.070216780387,1479.3622659389948
cell_15442,-11846.790291489737,3920.8286722140447
cell_15370,14470.127507090381,-4855.5266487050685
cell_109783,2106.8213353676997,-895.6393780242097
cell_111550,-5663.7534563323225,976.9051737177685
cell_30107,-10210.89758978694,-3166.4367625946275
cell_107498,-3123.849534705169,-317.29453511964846
cell_113479,-7950.955642130189,1561.3048509734533
cell_30133,-4265.452571850568,-1698.5084778403918
cell_107903,-13765.789848216842,2040.5052839710697
cell_108517,-12708.627947982564,1532.4499503419977
cell_107675,-13373.913036794722,2125.8150212039886
cell_16310,-6027.559376311546,2556.1961279476923
cell_28293,-10877.656485595719,-2204.311130742302
cell_107300,-8595.51715973167,1484.0438745175475
cell_108338,-7493.266743726126,2007.5322436408187
cell_109010,-3297.6971136664024,718.26402253288
cell_105945,15320.590445926875,-4937.708692443224
cell_104268,-8921.088324231849,2182.331054031675
cell_107458,-5654.79500587545,1568.7221556056468
cell_14310,-9414.381460614526,5021.850461952451
cell_16229,-11898.419988592172,3732.8563180470987
cell_114179,19335.159812931615,-4721.596178472251
cell_110424,-913.2423165249896,935.8370466184925
cell_14925,7552.116366236852,-2682.1693872697724
cell_15916,-10276.413987908414,5125.631682649988
cell_106741,-739.5509896803591,-339.00064353688094
cell_16158,-11434.842835723613,4806.440094592764
cell_29129,-8785.397208044564,-2515.4798239568713
cell_14704,-8688.167549322343,2257.6692809484425
cell_110478,-2744.3922388202113,-6.420087578223024
cell_112930,-11843.310326332807,2977.424881653109
cell_27968,-9763.486296473238,-1644.3338517213451
cell_108763,16132.70942101155,-4878.520733825507
cell_113965,-2253.802095277968,1929.067923809735
cell_29860,17446.27259163947,-4866.114312955688
cell_108189,-9453.368312426757,1450.3468664851807
cell_15563,-11217.886945874912,3737.9409869949122
cell_104355,15806.034477309942,-5953.514751591267
cell_14481,-10672.792186856737,4792.67528527439
cell_27922,-10172.40313961043,-3619.112554344157
cell_28314,-5055.857580963417,-1776.7952590383593
cell_105544,13123.208072011697,-3829.603010900077
cell_105692,1831.8232370251676,-469.8838529032234
cell_112121,19988.4632671924,-5961.59121449534
cell_30389,29923.489972133408,-10693.501660832888
cell_105090,-6419.550711547255,1303.7823160305577
cell_111342,-10071.296578891039,3024.0672771526424
cell_104663,1432.6640691265118,-654.8254519892993
cell_110773,-6285.340271178629,964.0982242720992
cell_113907,-12216.743879093437,2848.7447434826126
cell_112259,-7130.292737996829,687.8484605294076
cell_111663,7912.235204054605,-2225.6036917303095
cell_105593,20131.34156363377,-6776.398964056714
cell_109617,726.7340384791077,-702.366920628562
cell_30460,-5520.5380949268265,-816.9750409201578
cell_15114,2523.740265755334,-296.22437219763447
cell_27832,-7738.7788936978295,-2459.833293158598
cell_113370,16411.18592913715,-4552.436912494107
cell_16071,-4959.59979411491,3041.465324533235
cell_103379,-7892.6784430459875,587.6550830567174
cell_110405,-13647.16989119833,1639.1508698531345
cell_112954,-10018.067310430244,1817.411170031957
cell_15135,-10457.628740421223,2927.807580427244
cell_29657,-6681.134462675029,-2595.4252944235554
cell_108007,-10987.315446024295,2325.8031936514762
cell_28660,-10378.915158929009,-1505.9883718227354
cell_29954,-10321.719995114616,-2630.024287638707
cell_112751,29364.8918853405,-5865.622560979982
cell_105059,-7000.5459980237165,1404.5904502385736
cell_104444,7754.065202743137,-2265.7399748553194
cell_105089,-12079.61747410906,4185.5062509959325
cell_15546,-1078.4841269969938,-612.9866715762574
cell_14317,-7697.332961539876,4417.608190209323
cell_106276,-2470.7101865895766,1255.6262285225464
cell_109178,12341.524392948479,-3825.6615352372755
cell_16069,-10393.898063831017,5173.042630677776
cell_109442,3824.5364643436465,-1521.7558936140426
cell_112705,-24.632002815286384,-40.29884554069899
cell_111357,-10489.381279957013,3575.146168102579
cell_106006,-10584.860158775778,1833.337277194747
cell_113639,985.0874005514609,-112.38642531457134
cell_16288,-2970.545542264637,928.9703994813764
cell_105065,-7108.137992511994,1928.0719449100882
cell_105570,21337.575776937003,-6690.681863141956
cell_104950,-10127.084396252443,3094.3768219502963
cell_107485,21730.160596347214,-6782.040689079895
cell_110015,-11078.77878815525,2401.7778221414897
cell_111596,-2419.9701947294175,301.20038258668194
cell_104784,-13498.997584777022,1599.8459164749986
cell_15798,-9485.413708090808,4907.739558302178
cell_29797,19015.93920155727,-5201.09500513502
cell_15550,-11717.493598900237,3902.375720917121
cell_113123,-1062.1231074887032,361.95308069101844
cell_114451,-6095.518699084925,2786.692434408209
cell_114356,-2466.9689429615373,1397.7481122665226
cell_28787,-6799.049532795619,-2265.943527693287
cell_106954,16356.99141745852,-4157.5963379722825
cell_107356,-10739.525059692114,3313.2919056264714
cell_14519,-11530.997690748498,5698.427594829549
cell_113473,-9546.93420772841,2660.507123853934
cell_111239,6750.747860937704,-2301.229261313516
cell_104064,11214.895766821384,-3868.4394556503353
cell_112029,10785.517657968086,-3346.0865906533613
cell_111306,-10449.751401897125,2784.9275082601393
cell_108822,-11096.914272277189,2719.349288510622
cell_112939,-13362.949161087801,1707.4574811205823
cell_16153,-10766.206887163,3685.262845149543
cell_28119,-9879.937007272943,-922.1936522486317
cell_104696,33815.520371925515,-4363.737361705541
cell_103736,30625.667787351424,-5680.59531382894
cell_30021,26184.116021180253,-6294.832943828348
cell_104482,11360.442495333917,-3631.0595587830167
cell_105345,27919.216405942396,-6113.055026119856
cell_30561,-9829.43584016076,-3562.207291564096
cell_103350,-11370.976363081594,2905.2085812206956
cell_108153,-12595.414710342357,2240.234363220218
cell_14619,-8568.569071690583,4025.375011174811
cell_111577,-10779.845477838957,3255.32437498528
cell_107980,-13310.80431229135,1862.5317890169388
cell_114568,1811.2796285913807,-1564.8398191867238
cell_107334,-9484.829907211531,1191.9584445686035
cell_15101,-11662.75684309158,2580.767823156418
cell_15662,-10807.9060463443,1732.5359453553476
cell_103495,33833.43886469496,-4113.042301401124
cell_112047,28863.30203687407,-6053.316675853259
cell_107722,-2120.834202761325,-385.9207986534091
cell_16274,-9223.077340867681,4664.116904570289
cell_104391,-12355.904819539908,1832.352932202734
cell_110541,-11019.232696043759,1727.172471126194
cell_104046,-12807.100321520125,1667.9397170993234
cell_109599,18600.64826454278,-5463.308312016113
cell_14636,-12678.01731280784,1479.1486655056847
cell_114086,-10060.542816305378,4699.751552389937
cell_106220,-12711.964273780834,1687.614877467078
cell_114217,-13167.584262593582,1969.3716598508688
cell_29064,-9980.873833492797,-1291.3884215613139
cell_111570,-12421.040814511045,3231.5510691473605
cell_109532,-9507.884095387302,3079.2155248784957
cell_15725,-5528.265996435798,1350.9212608915657
cell_15875,15052.893575282536,-4757.7833505407925
cell_107533,-6519.072753469387,1958.2639799296526
cell_16193,-3762.2010785135412,1746.2744247950545
cell_16240,-9334.539627285583,4275.595012746202
cell_109828,11873.59810313302,-3393.60549091552
cell_112703,-9333.359209084383,2986.094896922389
cell_110419,-4556.900709296582,1263.7621205288913
cell_30131,-8397.900469502263,-2528.3212625646706
cell_111781,2558.9458156355117,-1178.0519102187784
cell_104634,-10444.057914344674,4268.734373188145
cell_103594,-948.6134431444534,385.3651285993231
cell_27751,26345.09662895773,-7936.743104890554
cell_29296,-3295.7339510445418,-965.905522945571
cell_110956,9635.556878430149,-3021.3963573809524
cell_112319,-8782.43484624538,3406.0619589113726
cell_29490,-11137.813709935333,-2303.0272350731734
cell_112989,-5243.4502628386035,1195.9783557358364
cell_114330,-4519.125970508302,771.700176833756
cell_27771,19983.584060689813,-6267.548466284906
cell_107086,1091.6642487859576,-1043.2304557771192
cell_112509,16728.03752249312,-6092.663312179229
cell_112224,-10007.847078947287,1892.2182486381455
cell_105527,-7333.665006038562,1860.497373662699
cell_15711,-8366.266288417559,3328.3208669647797
cell_110881,-8852.838210332355,1912.6522791705222
cell_112262,15933.801754815826,-4519.076751950481
cell_108352,-12478.896365209423,1957.2730400861378
cell_15377,-9472.365093962304,3677.621319680027
cell_103493,9496.61513249774,-2904.6734212345423
cell_105045,-8873.04700137011,2180.5850601882516
cell_105538,16033.585661474344,-5045.916711705636
cell_29801,-10905.44155105567,-2621.9333400269097
cell_15610,-4938.258265425294,2307.1477680116186
cell_106969,-3231.4768922746593,299.52195613093534
cell_104147,13879.881092030619,-4117.838163855359
cell_105343,-10683.560020086285,3379.264888902821
cell_113881,41.11135975126424,1747.904622412359
cell_106330,15707.91521871905,-3927.3336691263576
cell_15972,-12058.51021877762,4461.419876319557
cell_104186,14499.71650495438,-4006.222603078421
cell_113216,-10827.540589098839,1293.0064859578702
cell_15444,-6197.809653800834,2001.4595228235348
cell_108002,-3942.465280719207,-93.34117958387918
cell_103311,-11200.721930314648,2076.014851391627
cell_104905,29935.807497407546,-5662.166777461356
cell_112828,-9940.562082955132,3797.6992892712196
cell_28937,4520.216014629402,-2092.7718900605473
cell_114558,-9032.18923478942,5032.811875885186
cell_112749,-8741.130844821044,2228.0777560230895
cell_109106,19961.393649600897,-5368.766889661331
cell_106694,-10131.859665081416,1899.6870794736026
cell_105513,936.0488093434377,-1168.8432507639948
cell_29065,-10027.340840998966,-2494.252254928753
cell_104780,-9990.6755289478,4901.252016771104
cell_107386,-14011.90749695626,2057.962621708396
cell_113681,1317.2749078179133,-545.8124555315655
cell_111729,-13271.930186380254,3021.7207024326012
cell_105966,-10884.030038751962,2060.1022490727837
cell_106758,-13909.257373164779,1698.0659695145628
cell_107268,-11450.942392662935,3156.5526403373733
cell_106885,-13847.334327981262,2323.157827593339
cell_107460,-9534.921061711331,2585.970168336566
cell_113936,4549.518775837327,-1137.6472990772852
cell_111673,-10844.92945788743,3137.8630369339935
cell_30568,-10799.191465039705,802.0005950215893
cell_106245,11002.113382292584,-3382.5417146537047
cell_109800,18455.567738658312,-6565.342680492104
cell_105433,20295.92120655223,-5320.909756474794
cell_106298,-11928.750697338988,1719.2532387874148
cell_107513,-7531.1897651891895,1555.4731301642648
cell_110923,-7071.3744425553205,1883.2461477243096
cell_15977,12136.767451961354,-3421.4067184373275
cell_113044,21003.96321266098,-6604.156310793845
cell_15670,-7140.369525431761,1714.0957913735956
cell_106658,-9629.590835945632,2502.56290220482
cell_112335,10377.389129099396,-4253.483067551372
cell_30487,-8824.320176147161,-1917.2717374115393
cell_114536,-11140.830997396633,2427.5519894836034
cell_28981,-1615.4622338103763,-1793.5576116689
cell_103708,-712.658938097142,3426.0156146463473
cell_27823,-4064.596708492421,-1714.2600559451162
cell_113564,-3381.403563242694,916.7336825295453
cell_30003,-11510.84089652868,482.20642824755646
cell_30570,-10145.973426680257,-2007.8819364202816
cell_109088,-10023.772794996576,3113.6939779158974
cell_30498,-12242.644908007613,81.70533516352442
cell_110025,-2789.9388702288566,58.21403481026987
cell_104109,12073.55365342759,-3920.8872491355487
cell_104091,-3799.1403008789816,926.2338110384063
cell_104011,-13884.692867300733,2545.7831658940327
cell_107354,3882.1630410753028,-1051.5428103033778
cell_109154,-11122.106432538298,3103.1712477812453
cell_30374,-10825.907949051209,-1725.488737689746
cell_104526,-2779.5561314909774,-347.1608721549464
cell_15509,5944.801333912355,-2134.671853030429
cell_104380,-4911.744495808998,1943.5015231309844
cell_107879,-11018.811182490263,2060.171135350108
cell_29559,-9949.977834102327,-3629.188750426013
cell_14622,-12026.62292361245,4184.2865566619475
cell_112543,-2427.662480139966,1548.0205298018052
cell_16235,15855.825720304521,-4769.521965437707
cell_107950,-3518.9368550929266,1440.391401229559
cell_30099,16006.272444809629,-5195.3900792872455
cell_15566,4498.433185567282,-1300.629149298183
cell_108286,-10851.410195719163,2012.3631742122284
cell_14180,1012.2924408486102,1444.4999997337752
cell_105374,2841.133553906088,-1943.1478488290427
cell_30514,-9643.602789460472,-2588.554528031875
cell_106961,4680.767711163215,-1060.4562253933393
cell_28423,-9056.466597525594,-1918.7158084549737
cell_30323,-7791.885259456529,-2417.7037593479654
cell_30216,27727.527068303018,-6979.390890623207
cell_114275,-5649.421349118788,1325.931022348599
cell_104417,-5737.026689687696,1469.5840395327632
cell_29447,26277.58505481538,-8174.943949971517
cell_27743,-9600.668099714421,-2144.2123320900205
cell_109423,-4059.7346459489386,308.28462606262684
cell_111502,-10206.639066166219,2165.3451479847677
cell_28392,-6420.34435555259,-1699.9605263048718
cell_111530,21284.30549830679,-7561.482784943424
cell_109563,-10625.001316737642,3909.581847469625
cell_113322,17927.028673068595,-4576.7079750579915
cell_14991,-6219.809085801686,4041.4112814998275
cell_111102,17948.156971950346,-5588.8103669805605
cell_14097,-11466.8454353011,3719.320515151824
cell_30125,23540.37432644721,-6876.6632227949585
cell_104492,-10712.323706914782,2946.1768726547957
cell_107189,-10574.841790778652,1668.511350264728
cell_27860,-10910.285269124352,-1881.9744231938141
cell_110402,-4418.508386978886,652.9684300908268
cell_109262,23429.934950580762,-7070.88787331071
cell_104420,-7701.239833236951,2032.5811229453118
cell_109349,-7361.212013747951,1493.1144026559293
cell_15058,14864.053938150708,-4037.906084203028
cell_112114,9107.59630107115,-2548.8686335553016
cell_110356,-11122.590945581396,2682.4094543360434
cell_112871,-6454.961553161042,1005.5245530201607
cell_105567,12631.959029711463,-3554.953831536213
cell_16291,-9462.051851782426,2500.219967535181
cell_110968,17891.58419634564,-4959.334523808923
cell_104786,-5477.717765723083,466.5305390123712
cell_14216,-11138.063539386612,4860.078497584824
cell_106438,-12075.270750660015,2075.7281336693454
cell_108095,19356.169322475318,-4892.758668895188
cell_30364,-9503.975964557056,-2129.7270385670777
cell_108172,-12365.048288942655,2537.581294137481
cell_106134,7726.257944295997,-2490.9905241625975
cell_28345,25888.001806112115,-6245.654232103278
cell_106432,-11247.630625942133,2831.361795233845
cell_30136,25027.093537846715,-6652.058933658512
cell_28566,27345.845503352026,-6090.094706762945
cell_108546,-9411.767267018547,1452.6816220577803
cell_105801,-3507.1467478036766,477.6916902701393
cell_28309,-10709.937595787598,-1275.1050788392774
cell_29030,-3507.191163602642,-1481.7040507073839
cell_113600,-13394.822121616098,1821.6540575795864
cell_107253,-995.8832153774425,657.7317285450322
cell_104424,-5723.959487240212,1584.826248560856
cell_107630,-13471.395350706402,2204.9099228728737
cell_114147,29404.874536515457,-5810.509256643991
cell_105453,-10652.348717168594,3381.7878113264346
cell_112116,312.8120940555204,-18.588447794236657
cell_112581,-12363.740584428378,1423.8107820861883
cell_107425,19031.83642928354,-6430.717211068431
cell_111620,-12147.048175835162,2469.4821724293124
cell_104128,-12421.127677468456,2007.4069239860107
cell_107792,-6653.020995652666,774.8450193099798
cell_111004,1422.613809332683,-1053.516134667545
cell_112661,19885.53997545759,-4925.304552409077
cell_110174,1905.1072629386654,-1697.9855252495554
cell_108574,-11968.457105385505,1440.9122927384506
cell_103335,-1320.1044299447178,2057.700303520363
cell_110605,-10574.868779900347,2219.8588933021015
cell_111992,-12365.875448022203,1689.0081191137222
cell_16075,-11758.195813433627,3803.993847953506
cell_107406,23487.80767641437,-7140.851697265871
cell_104652,-9329.504039074101,2903.692145730732
cell_113474,-9505.107282445955,3957.512860212976
cell_108062,-11491.601574932465,2446.9087607364104
cell_113514,15709.51323492395,-4067.346568312957
cell_108595,643.5056021536615,-940.9844954926435
cell_14580,-311.7950688030324,3079.410403810922
cell_104111,14681.950000863617,-3981.87518364877
cell_27714,-1636.2329445703258,2629.000808305302
cell_107990,-11339.5029172925,3039.8689690841898
cell_114545,26012.510328481592,-7941.295202261276
cell_29654,-1314.5620697686315,-2184.037267340592
cell_111235,-5046.677677566226,2425.279620371966
cell_114368,-9103.501398898401,2627.5943709656244
cell_109340,-10930.608672046146,2985.27112883861
cell_114118,-7758.423152920492,1462.16933799689
cell_108102,-12453.60583153332,2527.2429550748166
cell_111174,-1113.0782262112357,2973.4618647616553
cell_29216,-9792.724396656879,-1712.4717187808697
cell_108609,-10177.920954961122,2585.4666540999565
cell_105352,-3374.3888165316785,1686.712626103558
cell_110925,-10721.93734350164,3008.8084401020265
cell_16218,-7760.781738258096,4224.523178834307
cell_112106,17334.929870554373,-4536.344856090929
cell_109126,-8191.793192566275,1566.4955823214739
cell_103962,-6045.205338787957,3595.832172741772
cell_113339,19781.502426987492,-5597.46748169313
cell_108885,-12873.120958313884,2216.1871979899697
cell_14867,-9897.53371341755,4723.456811395411
cell_30348,-10651.651172201317,-2174.9442870483917
cell_104535,-12158.28944778502,2379.315410800451
cell_109803,-5802.4393479637165,1192.3529027013399
cell_15489,-9666.761736861557,4342.559213704872
cell_28434,-6903.965129440698,-438.6981327643011
cell_108904,-12007.137856008601,2331.3934227590075
cell_113396,-10106.320107082245,2750.8243690497243
cell_107878,-13020.460867103426,1893.0193873389694
cell_112639,10607.608995896566,-3268.4794579534596
cell_14021,12399.039320295109,-4426.794312530508
cell_114096,-4975.807830036869,921.8553903696101
cell_107471,181.932255583976,4525.321668452848
cell_114344,20687.582265986774,-5430.347918774263
cell_110396,-10188.053223303634,3534.74882009008
cell_105012,-6827.331311640713,1218.8383847168232
cell_15262,-4081.6127800853565,815.474320061503
cell_103727,-3951.528567346097,446.761588052556
cell_29715,-10362.611461328304,-3206.6567125809897
cell_27937,33661.625966401756,-4038.3633863544924
cell_110162,313.6144752693045,4659.221716680062
cell_104258,-6888.857299408207,1141.6711801537624
cell_108597,4601.191440518519,-1396.0667462341996
cell_28353,-7656.691231413174,-2348.4212657286685
cell_108924,15397.478024127413,-4696.657314833973
cell_28062,38914.721405297365,2238.025047936838
cell_28157,-10379.611395110249,-2762.8405284119294
cell_107640,1311.633389241569,-1572.3449516413568
cell_106890,33791.08039846244,-4349.993082020301
cell_29595,15086.75382052116,-4970.27879537283
cell_108888,23147.794815056688,-7548.341471531889
cell_107953,-10224.45401812185,3634.3542571657945
cell_103410,19433.05488443742,-3937.9487269285464
cell_113195,-12256.126464587733,2044.10202099487
cell_112317,-11092.187601806989,2296.684998422767
cell_29667,1921.3294483924258,-2141.6822857996876
cell_111055,-10592.17178850758,3100.7983165234255
cell_108645,21171.122096399835,-7457.697433277258
cell_28493,9706.26857251039,-3337.03484968695
cell_106448,-3811.116824086783,767.5738761317067
cell_111046,-8860.954137069746,1641.6110415472804
cell_114472,-11447.754235299073,2413.708284958234
cell_110888,1150.647793802177,-1470.181167554152
cell_104245,-12236.767947468137,3196.9532579313486
cell_111737,11075.193269080244,-3001.2700894272675
cell_107799,-7089.806337292854,1708.4745774615621
cell_112340,-13210.250247898215,4034.6326650124824
cell_103559,-4224.374895137141,1281.4567052289601
cell_15208,-10781.938261254036,3846.4036717160207
cell_111735,976.6097881939064,-852.171544126054
cell_109718,-13792.0841841723,1608.6275010852125
cell_111863,2897.5541735658812,-108.59144690014746
cell_108936,-9388.28049673127,1995.4207614707707
cell_15968,3564.6591381824564,-925.4675956323717
cell_108674,-10690.577988787785,1942.1129653470314
cell_29381,-10093.648666861658,-2858.2212041852913
cell_104287,-5869.072729134244,1492.953878432488
cell_112021,-312.69319680413133,-365.7730725164331
cell_112971,-2332.989496542601,1412.3324170643657
cell_29195,-9465.662643447115,-2519.0092840966668
cell_113088,-1619.3176883317544,-418.0730102275054
cell_14870,-10162.895185918685,4483.098898213104
cell_28060,-10465.45909531613,-2504.9629249222317
cell_111025,-13025.036875688753,1573.020624502391
cell_107347,19037.534509462756,-4858.81109413584
cell_112598,-10760.90569554483,1916.099063113064
cell_111846,-11528.509861617958,2642.920957278309
cell_104018,26502.655052254082,-6179.943717287422
cell_14039,30691.43073174831,-5361.307874617422
cell_114288,-9569.29355406048,3083.633753692454
cell_109513,1636.7848332016931,548.7265562918816
cell_16176,-634.1555417620954,1442.815553257525
cell_103894,20932.322359536476,-7155.253630143181
cell_111682,-12311.532550556527,1679.8483741209932
cell_108311,-3391.9727253719198,271.53290794230116
cell_105067,-9152.02119306542,2094.773420760443
cell_107565,23545.403288475038,-6420.006900518907
cell_29063,-10383.118554519435,-2218.5837060445942
cell_112478,-13560.717823442019,1537.417869465082
cell_106019,-2264.3670590577863,455.819732823785
cell_30342,39144.51309886482,2268.8886928150787
cell_28767,-10394.945870715921,-1219.376142933534
cell_105754,-11309.153510914504,4424.447417439753
cell_107642,-1173.9459902264687,836.118624408558
cell_108993,-5502.316410787413,2324.270169501688
cell_30111,-10457.157148707041,-3118.1874030934414
cell_108934,-10399.812378425444,2469.1672773868604
cell_28161,-10573.645694139368,-2498.238246595422
cell_105965,-10840.833696008747,4177.937401558604
cell_28365,16650.570915464083,-5324.508821019934
cell_109873,-11087.712872661119,2137.062387738882
cell_110255,-11383.19551382531,1948.1834566996604
cell_14322,-11316.360684483407,3493.65969428459
cell_103679,-7604.2929072785055,1753.6759990738813
cell_104226,-12029.89627580867,2671.157099776951
cell_105450,-13764.08000316809,2092.106563686715
cell_28859,38102.68402205889,520.3931228824723
cell_114101,14471.39771814948,-4237.372772673779
cell_29624,38945.3964129852,2081.075707493545
cell_109483,-2542.2016357041707,1065.2360057509031
cell_29323,-9956.546328478391,403.70850106762293
cell_112858,-9934.319618412053,1975.2090452006148
cell_105353,-11292.516730860389,2377.620490229102
cell_112084,-9510.993584603973,1322.002426553477
cell_114267,-11087.055458476423,1630.53810197709
cell_29100,-321.69547461404835,-877.0936613266445
cell_30183,-3264.3136822084716,-1412.6496177347376
cell_15164,3369.8118890498913,-837.6622147934161
cell_113813,-857.7963488835635,-553.7549104269418
cell_28904,5399.22109776141,-2541.1033312156114
cell_30169,12121.861049496432,-4219.289610605373
cell_29877,-10327.749843026579,-3758.53837068448
cell_14732,-10849.942473736077,3831.140414431293
cell_14093,3486.073810682445,-1148.3678102774254
cell_16174,-11882.129175386024,4484.8560982299105
cell_110184,-7129.089300835468,1962.975647037546
cell_105688,-11225.510042086622,3603.2951224930703
cell_112348,-9629.932678818754,4207.555785168032
cell_27938,-9952.131953634444,-2491.1700226825396
cell_108269,-11292.315393858786,679.8626949953591
cell_105295,-13189.913384903111,999.2960731914983
cell_30468,24928.26053051665,-6580.771144144467
cell_107153,-9153.028504926566,2365.623501676835
cell_103489,-5237.204142567193,1803.2773655626866
cell_106129,-1622.7629781028904,1270.0468606578816
cell_114576,-11865.891051195438,2165.0434219513854
cell_106788,-3668.6003494200972,793.2083816560653
cell_104331,-13070.01211580975,2224.5295837713134
cell_111913,17862.68041526756,-5319.291713643502
cell_109871,-641.0340374484,3545.444483411664
cell_113160,14741.999155879403,-5065.645867207663
cell_104021,-10919.64411811528,3662.6822304930283
cell_104416,-10422.586663282424,3543.1545947279437
cell_110067,33695.91044000613,-4437.640726951197
cell_107744,28717.862768406405,-6176.559692464294
cell_106282,-741.077331610475,3550.606008403735
cell_29050,14452.890210284462,-4415.076452271708
cell_110068,-11991.185084362836,1586.4892107637936
cell_14406,-2988.2393182801234,1564.62510528744
cell_114133,-390.4346843715758,-502.30656759021247
cell_29013,-3010.8645385757304,-776.4549706744904
cell_111787,-9399.609016751452,3025.687949242245
cell_109627,-13443.243806694622,1742.2456379438104
cell_105036,-5433.387587952945,1458.9448617669402
cell_27790,-6440.5449188176235,-1901.7066556485279
cell_109759,-9806.669261338368,2083.3637299719207
cell_105232,-11180.065173999172,2209.7902674750903
cell_108808,12314.986844949948,-3626.1305510016714
cell_104960,-6704.630597072367,2003.7280109949484
cell_15082,-7829.922330339903,2572.4179460227183
cell_29507,-5863.740268146092,-1234.9608721500356
cell_104081,-8156.6814973199225,1241.218355471666
cell_28008,-8249.173928366596,-1356.3983333728565
cell_30478,-4569.460357612712,-2290.5341394641455
cell_111346,-11591.74244457983,2994.116713562192
cell_15361,-3636.270680146711,2556.12248422105
cell_105574,-6668.479634837655,1969.250152526522
cell_16195,19087.869680514053,-5538.380089301333
cell_112349,-8737.456687896673,3780.2106593942294
cell_104697,27553.403304996096,-6179.432221660592
cell_15517,-4625.50693625681,3196.2822662691237
cell_113092,-283.482656327385,95.4236155495588
cell_15605,14679.485318947409,-4562.496348084833
cell_114145,-10486.976890847816,2217.9697669892553
cell_112181,-11627.478142085787,1258.2674904953685
cell_111560,-2700.677413751699,2330.3150789384035
cell_112206,-1713.4831497650155,1341.078437097431
cell_14699,20772.096564943593,-6662.162140089698
cell_105371,-11030.791152841437,2203.300907794199
