Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0009414~response to water deprivation	2	0.23612750885478156	0.07931928487622598	NFAT5, LRP11	810	3	29775	24.50617283950617	1.0	0.8426202963112435	0.829910381227219
GOTERM_BP_DIRECT	GO:0016332~establishment or maintenance of polarity of embryonic epithelium	2	0.23612750885478156	0.07931928487622598	WNT7B, LLGL2	810	3	29775	24.50617283950617	1.0	0.8426202963112435	0.829910381227219
GOTERM_BP_DIRECT	GO:0001831~trophectodermal cellular morphogenesis	2	0.23612750885478156	0.07931928487622598	ESRRB, NODAL	810	3	29775	24.50617283950617	1.0	0.8426202963112435	0.829910381227219
GOTERM_BP_DIRECT	GO:0001710~mesodermal cell fate commitment	2	0.23612750885478156	0.07931928487622598	NANOG, POU5F1	810	3	29775	24.50617283950617	1.0	0.8426202963112435	0.829910381227219
GOTERM_BP_DIRECT	GO:0001712~ectodermal cell fate commitment	2	0.23612750885478156	0.07931928487622598	ELF5, POU5F1	810	3	29775	24.50617283950617	1.0	0.8426202963112435	0.829910381227219
GOTERM_MF_DIRECT	GO:0008276~protein methyltransferase activity	3	0.3541912632821724	0.0796762470514483	METTL22, METTL21C, PRMT1	810	17	29110	6.342047930283225	1.0	0.6555449098360973	0.6356266552030075
GOTERM_MF_DIRECT	GO:0038191~neuropilin binding	3	0.3541912632821724	0.0796762470514483	SEMA3D, SEMA4B, SEMA3B	810	17	29110	6.342047930283225	1.0	0.6555449098360973	0.6356266552030075
GOTERM_MF_DIRECT	GO:0036002~pre-mRNA binding	3	0.3541912632821724	0.0796762470514483	CELF2, TRA2B, HNRNPA1	810	17	29110	6.342047930283225	1.0	0.6555449098360973	0.6356266552030075
GOTERM_BP_DIRECT	GO:0030163~protein catabolic process	8	0.9445100354191263	0.08051675123008808	ADAMTS13, RAB12, MMP2, CAPN2, AKT1, CBLC, CAPN3, CAPN1	810	137	29775	2.1465260881319272	1.0	0.8502948949962105	0.8374692178091168
GOTERM_BP_DIRECT	GO:0006486~protein glycosylation	8	0.9445100354191263	0.08051675123008808	B3GALNT1, MGAT4B, B3GNT3, ST3GAL5, ST3GAL6, CWH43, B4GALT6, FUT2	810	137	29775	2.1465260881319272	1.0	0.8502948949962105	0.8374692178091168
GOTERM_CC_DIRECT	GO:0071682~endocytic vesicle lumen	2	0.23612750885478156	0.08054238014180531	FTL1, FTH1	827	3	29926	24.124143490528013	1.0	0.6066623837666494	0.58371298438074
UP_SEQ_FEATURE	DOMAIN:Fibronectin type-III	12	1.4167650531286895	0.08074663403611193	CNTFR, FSD1L, IGDCC3, LRRN4, FN1, IL5RA, EPHA1, CSF2RA, IL9R, ROBO1, IL13RA1, CRLF2	792	191	22194	1.760590195145169	1.0	1.0	0.9980741454020221
GOTERM_CC_DIRECT	GO:0005777~peroxisome	8	0.9445100354191263	0.08082179783733323	ALDH3A2, NOS2, EHHADH, GBF1, PEX1, TKT, XDH, DHRS4	827	135	29926	2.1443683102691566	1.0	0.6066623837666494	0.58371298438074
GOTERM_MF_DIRECT	GO:0052814~medium-chain fatty aldehyde dehydrogenase (NAD+) activity	2	0.23612750885478156	0.08108054095968834	ALDH3A2, ALDH3B2	810	3	29110	23.95884773662551	1.0	0.6555449098360973	0.6356266552030075
GOTERM_MF_DIRECT	GO:0050061~long-chain fatty aldehyde dehydrogenase (NAD+) activity	2	0.23612750885478156	0.08108054095968834	ALDH3A2, ALDH3B2	810	3	29110	23.95884773662551	1.0	0.6555449098360973	0.6356266552030075
GOTERM_MF_DIRECT	GO:0050682~AF-2 domain binding	2	0.23612750885478156	0.08108054095968834	NR0B1, PPARGC1B	810	3	29110	23.95884773662551	1.0	0.6555449098360973	0.6356266552030075
GOTERM_MF_DIRECT	GO:0160216~protein lysine delactylase activity	2	0.23612750885478156	0.08108054095968834	HDAC2, HDAC1	810	3	29110	23.95884773662551	1.0	0.6555449098360973	0.6356266552030075
GOTERM_MF_DIRECT	GO:0017095~heparan sulfate 6-O-sulfotransferase activity	2	0.23612750885478156	0.08108054095968834	HS6ST1, HS6ST2	810	3	29110	23.95884773662551	1.0	0.6555449098360973	0.6356266552030075
GOTERM_MF_DIRECT	GO:0046899~nucleoside triphosphate adenylate kinase activity	2	0.23612750885478156	0.08108054095968834	AK1, AK3	810	3	29110	23.95884773662551	1.0	0.6555449098360973	0.6356266552030075
GOTERM_MF_DIRECT	GO:0043022~ribosome binding	6	0.7083825265643447	0.0814305115882194	DNAJC1, UNK, SERBP1, RACK1, LETMD1, EIF2S1	810	83	29110	2.5979473449352968	1.0	0.6555449098360973	0.6356266552030075
UP_SEQ_FEATURE	REPEAT:Kelch 1	6	0.7083825265643447	0.08177519095105379	KLHDC2, DNAH17, KLHL36, KEAP1, KLHL13, MEGF8	792	65	22194	2.586713286713287	1.0	1.0	0.9980741454020221
UP_SEQ_FEATURE	CROSSLNK:Glycyl lysine isopeptide (Lys-Gly) (interchain with G-Cter in SUMO); alternate	6	0.7083825265643447	0.08177519095105379	ESRRA, NPM1, TRIM28, HDAC1, SATB2, SUMO2	792	65	22194	2.586713286713287	1.0	1.0	0.9980741454020221
UP_SEQ_FEATURE	REPEAT:Kelch 2	6	0.7083825265643447	0.08177519095105379	KLHDC2, DNAH17, KLHL36, KEAP1, KLHL13, MEGF8	792	65	22194	2.586713286713287	1.0	1.0	0.9980741454020221
UP_SEQ_FEATURE	REPEAT:Kelch 3	6	0.7083825265643447	0.08177519095105379	KLHDC2, DNAH17, KLHL36, KEAP1, KLHL13, MEGF8	792	65	22194	2.586713286713287	1.0	1.0	0.9980741454020221
GOTERM_MF_DIRECT	GO:0003729~mRNA binding	14	1.6528925619834711	0.08224072905107994	RBM38, KHDRBS1, YBX1, MRPL13, ZC3H12D, NXF3, PKM, DDX39B, ESRP2, FUBP1, TRA2B, RBM20, HNRNPA1, SRSF7	810	303	29110	1.660514199568105	1.0	0.6573383986297032	0.6373656501458695
UP_SEQ_FEATURE	DOMAIN:Protein kinase	26	3.0696576151121606	0.08247086037350318	DYRK2, AMHR2, MAST2, LRRK1, TESK1, AATK, NUAK1, ERBB3, MKNK1, PBK, AKT1, JAK1, LYN, CDKL3, PDGFRA, NEK9, PLK3, STRADB, NEK6, EIF2AK3, PRKCA, LATS1, WNK3, SIK1, EPHA1, FGFR2	792	521	22194	1.3984470424009772	1.0	1.0	0.9980741454020221
KEGG_PATHWAY	mmu05207:Chemical carcinogenesis - receptor activation	14	1.6528925619834711	0.08259501102579561	GSTM4, HSP90AB1, PRKCA, PIK3CB, FGF17, KLF5, ADRB3, GSTA4, CCND1, AKT1, KPNA7, BIRC5, GRB2, SOS1	365	228	9789	1.6467916366258113	0.9999999999970568	0.353323102721459	0.30628983255399206
UP_KW_MOLECULAR_FUNCTION	KW-0560~Oxidoreductase	34	4.014167650531287	0.08283347991323814	NXN, TECR, PLOD3, COX6A1, ADH5, ENOX2, LDHB, ALDH3B2, LDHA, AGMO, FTH1, HSD17B1, NOS1, XDH, DUOX2, PDHA2, GPX1, NOS2, GPX4, GPX3, FMO1, CYBA, DHRS4, ALDH3A2, ALDH3A1, SCCPDH, LOX, EHHADH, ALDH1A1, PIR, MT-CYTB, GAPDH, CYP2G1, BLVRA	474	665	12247	1.32101773420894	0.9992358123397773	0.6210173861647192	0.5836067002511819
GOTERM_MF_DIRECT	GO:0008198~ferrous iron binding	4	0.47225501770956313	0.08283531886167253	FTL1, FTH1, ACP5, FTHL17A	810	37	29110	3.8852185518852185	1.0	0.6573951901149756	0.6374207160632248
UP_KW_BIOLOGICAL_PROCESS	KW-0356~Hemostasis	5	0.5903187721369539	0.08344605019900805	PROCR, ADAMTS13, SERPINC1, ANXA5, GP5	415	45	11212	3.001874163319947	0.9999592308306274	0.7445955248526873	0.738176597914302
UP_KW_BIOLOGICAL_PROCESS	KW-0094~Blood coagulation	5	0.5903187721369539	0.08344605019900805	PROCR, ADAMTS13, SERPINC1, ANXA5, GP5	415	45	11212	3.001874163319947	0.9999592308306274	0.7445955248526873	0.738176597914302
GOTERM_BP_DIRECT	GO:0006836~neurotransmitter transport	4	0.47225501770956313	0.08369227953245809	SYNJ1, SLC22A2, SLC6A12, SLC29A2	810	38	29775	3.8693957115009745	1.0	0.8589694971966246	0.8460129740545527
GOTERM_BP_DIRECT	GO:0032212~positive regulation of telomere maintenance via telomerase	4	0.47225501770956313	0.08369227953245809	DKC1, CCT8, CCT5, CCT4	810	38	29775	3.8693957115009745	1.0	0.8589694971966246	0.8460129740545527
GOTERM_BP_DIRECT	GO:0030099~myeloid cell differentiation	4	0.47225501770956313	0.08369227953245809	L3MBTL3, PIR, GATA2, GATA1	810	38	29775	3.8693957115009745	1.0	0.8589694971966246	0.8460129740545527
GOTERM_BP_DIRECT	GO:0031397~negative regulation of protein ubiquitination	5	0.5903187721369539	0.08402597714551038	BEX4, BEX3, NXN, AKT1, HSPA1B	810	61	29775	3.0130540376442014	1.0	0.8589694971966246	0.8460129740545527
GOTERM_BP_DIRECT	GO:0032757~positive regulation of interleukin-8 production	5	0.5903187721369539	0.08402597714551038	RAB1A, NOS2, DDIT3, MYD88, HSPA1B	810	61	29775	3.0130540376442014	1.0	0.8589694971966246	0.8460129740545527
GOTERM_MF_DIRECT	GO:0008289~lipid binding	11	1.2987012987012987	0.08435282859306668	RUFY1, PBP2, ANXA1, FABP5, FRMPD4, FNBP1, STARD8, S100A13, MBP, PRKCA, PEX1	810	218	29110	1.8133990259372523	1.0	0.6647240506735326	0.6445268945315307
GOTERM_CC_DIRECT	GO:0031410~cytoplasmic vesicle	16	1.8890200708382525	0.08464372356189098	GABARAPL2, FNBP1, RHOG, TESK1, SNX33, COMMD7, OCEL1, RINL, PFPL, ANP32E, RIN3, PHLDA1, MPDZ, FGFR2, PI4K2A, APPL1	827	366	29926	1.5819110485592138	1.0	0.6251631597674117	0.6015138954998944
GOTERM_BP_DIRECT	GO:0009303~rRNA transcription	3	0.3541912632821724	0.0846972716509521	NPM1, CDKN2A, TRP53	810	18	29775	6.1265432098765435	1.0	0.8589694971966246	0.8460129740545527
GOTERM_BP_DIRECT	GO:0060766~negative regulation of androgen receptor signaling pathway	3	0.3541912632821724	0.0846972716509521	HDAC1, TCF21, NODAL	810	18	29775	6.1265432098765435	1.0	0.8589694971966246	0.8460129740545527
GOTERM_BP_DIRECT	GO:0032966~negative regulation of collagen biosynthetic process	3	0.3541912632821724	0.0846972716509521	ERRFI1, NR1H4, FN1	810	18	29775	6.1265432098765435	1.0	0.8589694971966246	0.8460129740545527
GOTERM_BP_DIRECT	GO:2001171~positive regulation of ATP biosynthetic process	3	0.3541912632821724	0.0846972716509521	PID1, ENO1, SLC25A12	810	18	29775	6.1265432098765435	1.0	0.8589694971966246	0.8460129740545527
GOTERM_BP_DIRECT	GO:0032633~interleukin-4 production	3	0.3541912632821724	0.0846972716509521	CD83, VTCN1, GATA3	810	18	29775	6.1265432098765435	1.0	0.8589694971966246	0.8460129740545527
GOTERM_BP_DIRECT	GO:0031503~protein-containing complex localization	3	0.3541912632821724	0.0846972716509521	SGCD, SEH1L, BIRC5	810	18	29775	6.1265432098765435	1.0	0.8589694971966246	0.8460129740545527
GOTERM_BP_DIRECT	GO:0033044~regulation of chromosome organization	3	0.3541912632821724	0.0846972716509521	CENPV, RUVBL2, RUVBL1	810	18	29775	6.1265432098765435	1.0	0.8589694971966246	0.8460129740545527
GOTERM_BP_DIRECT	GO:0001886~endothelial cell morphogenesis	3	0.3541912632821724	0.0846972716509521	COL27A1, ID1, PLOD3	810	18	29775	6.1265432098765435	1.0	0.8589694971966246	0.8460129740545527
