Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_DIRECT	GO:0005622~intracellular anatomical structure	9	0.9803921568627451	0.017453075217929697	CALCA, ABI3, BCL2, SLC2A1, HES1, NR3C1, ETV4, CBFA2T3, GNAI1	895	110	29926	2.735744032503809	0.9999883082650752	0.2297394595013195	0.22190338491367756
GOTERM_BP_DIRECT	GO:0035108~limb morphogenesis	5	0.5446623093681917	0.01778256411166878	FGF8, COL2A1, IQCE, PCSK5, TBX3	887	34	29775	4.936501094237018	1.0	0.5397334420493957	0.5347411929818141
GOTERM_BP_DIRECT	GO:0033344~cholesterol efflux	5	0.5446623093681917	0.01778256411166878	SOAT1, APOC2, APOA2, APOE, COMT	887	34	29775	4.936501094237018	1.0	0.5397334420493957	0.5347411929818141
GOTERM_BP_DIRECT	GO:0048754~branching morphogenesis of an epithelial tube	5	0.5446623093681917	0.01778256411166878	CASR, MMP14, MYCN, SLIT2, PPP1CA	887	34	29775	4.936501094237018	1.0	0.5397334420493957	0.5347411929818141
GOTERM_BP_DIRECT	GO:0045820~negative regulation of glycolytic process	4	0.4357298474945534	0.017829460955648642	FLCN, PPARGC1A, CBFA2T3, IER3	887	19	29775	7.066991040170889	1.0	0.5397334420493957	0.5347411929818141
GOTERM_BP_DIRECT	GO:0030214~hyaluronan catabolic process	4	0.4357298474945534	0.017829460955648642	CEMIP, HEXA, CD44, SLC9A1	887	19	29775	7.066991040170889	1.0	0.5397334420493957	0.5347411929818141
GOTERM_MF_DIRECT	GO:0005524~ATP binding	62	6.753812636165578	0.01799903755326844	TOP2A, EIF4A2, EIF4A1, BMPR2, FLT1, TTLL10, PIK3CD, UBE2D1, UBE2L6, ACTG1, RPS6KA4, DHX57, CNTRL, MAP3K8, TK1, PDK2, PDK1, ACVR1, EPHA4, PRKCI, ABCC1, ZGRF1, ENTPD5, DAPK2, ABCC6, TAP1, IRAK4, TRNT1, TNNI3K, TYK2, CSNK1E, DNAH7B, CDC34, NAIP6, NME7, MSH4, DGKQ, TTLL11, ROR1, ABCG2, NLRX1, RHOBTB3, AK8, STK31, RNF213, RICTOR, CKB, PAK3, MARK4, PLK4, HSPA5, HSPA4, PTK6, SNRK, UCK2, FER, TAOK3, CDK4, ALDH18A1, ITM2B, MYO1F, BMPR1A	875	1544	29110	1.3359141376757957	0.9999999982767994	0.5404575870724659	0.5331606799562759
GOTERM_CC_DIRECT	GO:0000939~inner kinetochore	4	0.4357298474945534	0.018016055903249183	CENPW, H3F3B, H3F3A, CENPM	895	19	29926	7.039341370185239	0.9999919215216369	0.23240712115191448	0.22448005655448483
KEGG_PATHWAY	mmu04981:Folate transport and metabolism	5	0.5446623093681917	0.01802712988266347	ABCC1, SLC46A1, SHMT1, MTHFR, ABCG2	373	27	9789	4.859994042299673	0.9965720012143524	0.4489048403006332	0.4460272451705009
GOTERM_BP_DIRECT	GO:0009887~animal organ morphogenesis	11	1.1982570806100217	0.018618943286969378	FGF5, SOX3, MEIS1, FGF8, LAMA1, BCL2, OTX2, E2F5, FGF23, TBX3, FGF21	887	156	29775	2.366988986211083	1.0	0.5537446603274919	0.5486228148963443
GOTERM_MF_DIRECT	GO:0003714~transcription corepressor activity	13	1.4161220043572984	0.01879244619670437	BCL11A, ENO1B, ZBTB32, KCTD1, CBFA2T3, CNOT7, MYBBP1A, BASP1, ID2, HSBP1L1, ID3, MTA3, YAF2	875	201	29110	2.1516986496090973	0.9999999992979938	0.5462549701857239	0.538879790570255
GOTERM_BP_DIRECT	GO:0006631~fatty acid metabolic process	9	0.9803921568627451	0.018845938987399453	ACBD7, THEM5, ACOT1, CRYL1, DBI, ACOT5, HSD17B10, CPT1B, SNCA	887	112	29775	2.6974452407795138	1.0	0.5537446603274919	0.5486228148963443
GOTERM_BP_DIRECT	GO:0010977~negative regulation of neuron projection development	8	0.8714596949891068	0.018895587027443206	EPHA4, LGALS1, BCL11A, SPOCK1, TSC1, HES1, APOE, RTN4	887	91	29775	2.9510512035878436	1.0	0.5537446603274919	0.5486228148963443
GOTERM_BP_DIRECT	GO:0022008~neurogenesis	10	1.0893246187363834	0.018989790444203486	SMARCE1, FGF5, MESP1, MARCKS, FGF8, BTBD1, SPOCK1, PRDM13, FGF23, FGF21	887	134	29775	2.505090107523263	1.0	0.5537446603274919	0.5486228148963443
GOTERM_BP_DIRECT	GO:0007566~embryo implantation	7	0.7625272331154684	0.01902399731569079	CALCA, H3F3B, CDH1, H3F3A, KLF9, PRDM14, PCSK5	887	71	29775	3.309541578671578	1.0	0.5537446603274919	0.5486228148963443
GOTERM_MF_DIRECT	GO:0061630~ubiquitin protein ligase activity	19	2.0697167755991286	0.01917546700021893	TRIM41, FBXO15, UBE2D1, RNF7, RC3H2, RNF123, RNF115, UBOX5, RNF125, RNF213, RNF216, TRAF3, MED31, FBXO4, PELI1, MKRN3, TRIM27, LONRF1, RNF130	875	349	29110	1.8111829717560375	0.9999999995450574	0.5462549701857239	0.538879790570255
GOTERM_CC_DIRECT	GO:0005929~cilium	16	1.7429193899782136	0.019522160455795103	STOML3, LRRC56, TTLL10, PDE4C, TULP2, NME5, TBX3, RPGRIP1, FLCN, IFT22, ARL2BP, RAB15, GALR2, TMEM216, CFAP36, TTLL11	895	276	29926	1.9383693628046312	0.9999969982840007	0.2468979116468204	0.2384765875286343
GOTERM_BP_DIRECT	GO:0008045~motor neuron axon guidance	5	0.5446623093681917	0.019616425097306676	EPHA4, FGF8, NOG, SLIT2, ETV4	887	35	29775	4.795458205830246	1.0	0.564060461469124	0.5588432003297426
GOTERM_BP_DIRECT	GO:0030182~neuron differentiation	15	1.6339869281045754	0.019676527725667116	CASZ1, DTNB, POU3F2, ASCL2, RTN4, SOX2, SOX3, FGF8, DAB1, SALL1, ID2, ID3, HES1, IER2, FOXA2	887	253	29775	1.9902099273208531	1.0	0.564060461469124	0.5588432003297426
GOTERM_BP_DIRECT	GO:0007259~cell surface receptor signaling pathway via JAK-STAT	6	0.6535947712418301	0.02040683782587443	SOCS2, SOCS3, DAB1, TYK2, TNFRSF1A, IFNAR1	887	53	29775	3.8001744272617044	1.0	0.570961292633911	0.565680202453629
GOTERM_BP_DIRECT	GO:0045814~negative regulation of gene expression, epigenetic	6	0.6535947712418301	0.02040683782587443	DNMT3L, ING2, SUV39H1, MTF2, PRDM14, TRIM27	887	53	29775	3.8001744272617044	1.0	0.570961292633911	0.565680202453629
GOTERM_BP_DIRECT	GO:0010507~negative regulation of autophagy	6	0.6535947712418301	0.02040683782587443	RUBCN, BCL2, KLHL22, BMF, TRIM27, ADRA1A	887	53	29775	3.8001744272617044	1.0	0.570961292633911	0.565680202453629
GOTERM_BP_DIRECT	GO:0046426~negative regulation of receptor signaling pathway via JAK-STAT	4	0.4357298474945534	0.02052080755766699	SOCS2, SOCS3, DAB1, SH2B3	887	20	29775	6.713641488162345	1.0	0.570961292633911	0.565680202453629
GOTERM_BP_DIRECT	GO:0098609~cell-cell adhesion	13	1.4161220043572984	0.02074707025696762	ITGB4, ITGA3, LPP, PPP1CA, CD2, LGALS1, CDH1, PDPN, BCL2, PKP3, SLIT2, TJP3, LIMS2	887	206	29775	2.118382022963847	1.0	0.5730431668055874	0.5677428203895738
GOTERM_BP_DIRECT	GO:0043433~negative regulation of DNA-binding transcription factor activity	7	0.7625272331154684	0.02152506157243575	ID2, HAND1, BHLHE40, ID3, HES1, KLF4, FOXA2	887	73	29775	3.2188692066531788	1.0	0.5828096506321621	0.577418969402742
GOTERM_BP_DIRECT	GO:0008344~adult locomotory behavior	7	0.7625272331154684	0.02152506157243575	NTF5, ID2, VPS13A, TSC1, HOXD10, FOXA2, SNCA	887	73	29775	3.2188692066531788	1.0	0.5828096506321621	0.577418969402742
GOTERM_BP_DIRECT	GO:0007369~gastrulation	5	0.5446623093681917	0.021562724917680416	ACVR1, EXT1, MESP1, TCF3, MIXL1	887	36	29775	4.662251033446073	1.0	0.5828096506321621	0.577418969402742
KEGG_PATHWAY	mmu04611:Platelet activation	11	1.1982570806100217	0.02158531293328342	VAMP8, PPP1CB, PRKCI, FCER1G, F2R, GNAS, PIK3CD, RASGRP2, GNAI1, PPP1CA, ACTG1	373	126	9789	2.2911400485127027	0.9988955029700717	0.4489048403006332	0.4460272451705009
GOTERM_BP_DIRECT	GO:0051651~maintenance of location in cell	3	0.32679738562091504	0.02198265609649914	GM2A, HEXA, APOE	887	8	29775	12.588077790304395	1.0	0.5899458912705868	0.5844892035870587
UP_KW_MOLECULAR_FUNCTION	KW-0456~Lyase	14	1.5250544662309369	0.022109143091549405	CAR3, CAR2, FECH, RSAD2, ENO1B, SDSL, CLYBL, ETNPPL, GGCT, HAL, UROD, DDT, CTH, CAR4	484	176	12247	2.012795830202855	0.8504856854712403	0.45896435551669956	0.45356477486356195
KEGG_PATHWAY	mmu05162:Measles	12	1.3071895424836601	0.022197705354051044	CCND3, CASP8, CDK4, TRAF3, BCL2, PIK3CD, TYK2, IRAK4, BID, NFKB1, RAB9B, IFNAR1	373	145	9789	2.1719145789035776	0.9990914930445323	0.4489048403006332	0.4460272451705009
GOTERM_CC_DIRECT	GO:0005764~lysosome	18	1.9607843137254901	0.022280819606870783	RUBCN, PLEKHF1, AP5Z1, VPS13C, HEXA, KLHL22, MT1, RAB32, VAMP8, GM2A, SYT11, SPNS1, RICTOR, CTBS, RAB9B, LAMTOR5, CTSB, IFNAR1	895	331	29926	1.8183192965282116	0.9999995123400415	0.27123490219432156	0.2619834791737401
GOTERM_CC_DIRECT	GO:0045111~intermediate filament cytoskeleton	6	0.6535947712418301	0.02228751909503728	ING4, MMP14, DTNA, KRT4, KRT7, PLEC	895	54	29926	3.715207945375543	0.9999995144905761	0.27123490219432156	0.2619834791737401
KEGG_PATHWAY	mmu05145:Toxoplasmosis	10	1.0893246187363834	0.02271268754985785	H2-EB1, CASP8, LAMA1, PPIF, BCL2, TYK2, IRAK4, NFKB1, GNAI1, TNFRSF1A	373	109	9789	2.4077034704970854	0.9992291935998217	0.4489048403006332	0.4460272451705009
GOTERM_BP_DIRECT	GO:0045785~positive regulation of cell adhesion	7	0.7625272331154684	0.02285505717968571	EPHA4, CALCA, LAMA1, MDK, STX3, PKP3, RHOD	887	74	29775	3.1753709741308382	1.0	0.6090389885065544	0.6034056997650825
GOTERM_CC_DIRECT	GO:0005925~focal adhesion	13	1.4161220043572984	0.023007914442867282	GRB7, SDC4, ITGB4, PARVA, LPP, ACTG1, ARHGAP31, UBOX5, IRF2, TM4SF20, ZFP185, LIMS2, PLEC	895	208	29926	2.089804469273743	0.9999996981964077	0.2748167558453592	0.2654431610723392
KEGG_PATHWAY	mmu04151:PI3K-Akt signaling pathway	23	2.505446623093682	0.023020761041058112	YWHAE, FLT1, ITGB4, LAMA1, ITGA3, F2R, PIK3CD, TSC1, NFKB1, FGF5, NTF5, NR4A1, CCND3, FGF8, COL2A1, CDK4, EIF4E1B, BCL2, EIF4EBP1, FGF23, YWHAG, IFNAR1, FGF21	373	367	9789	1.6447173298463742	0.9993014065550768	0.4489048403006332	0.4460272451705009
GOTERM_BP_DIRECT	GO:0051893~regulation of focal adhesion assembly	4	0.4357298474945534	0.023422450946797638	TSC1, RHOD, GPM6B, ACTG1	887	21	29775	6.393944274440328	1.0	0.6164785828840951	0.6107764818267634
GOTERM_BP_DIRECT	GO:0010719~negative regulation of epithelial to mesenchymal transition	5	0.5446623093681917	0.023622990094660092	TGFBR3, EPHA4, ZFP750, VASN, FOXA2	887	37	29775	4.536244248758341	1.0	0.6164785828840951	0.6107764818267634
GOTERM_BP_DIRECT	GO:0048468~cell development	5	0.5446623093681917	0.023622990094660092	ID2, AXIN1, TCF3, FOXA2, HOXA11	887	37	29775	4.536244248758341	1.0	0.6164785828840951	0.6107764818267634
GOTERM_MF_DIRECT	GO:0005509~calcium ion binding	33	3.594771241830065	0.023710130603792477	NECAB2, CLEC4A1, SPARC, PKD2L1, LRP2, VLDLR, RASGRP2, PCDH18, EFCAB10, FBLN2, OC90, THBD, CDH1, EFCAB2, SPOCK1, SLIT2, PCDH1, RAB11FIP3, RAB11FIP4, SNCA, PLS1, EDEM3, TPD52, EGFL7, CASR, PCDH8, ANXA11, DNAH7B, MYL4, SYT11, FKBP9, ITGB1BP2, CALM1	875	733	29110	1.4977665172480996	0.9999999999973574	0.6435516759124852	0.634862859406016
GOTERM_MF_DIRECT	GO:0031072~heat shock protein binding	7	0.7625272331154684	0.02374943178434914	HSPA5, LMAN2, ENO1B, APOA2, ETFBKMT, NR3C1, NFKB1	875	74	29110	3.1470270270270273	0.999999999997473	0.6435516759124852	0.634862859406016
GOTERM_BP_DIRECT	GO:0030317~flagellated sperm motility	12	1.3071895424836601	0.023917411340023842	SMCP, CFAP52, ING2, NME7, TEKT1, TEX101, SORD, VPS13A, SPEM1, RABL2, NME5, KCNK4	887	186	29775	2.1656908026330144	1.0	0.619886880209933	0.6141532542037629
GOTERM_MF_DIRECT	GO:0000987~cis-regulatory region sequence-specific DNA binding	8	0.8714596949891068	0.02434726545542423	MESP1, SALL1, TFCP2, OTX2, CTCF, FOXN3, TCF3, MIXL1	875	95	29110	2.8015639097744365	0.9999999999987205	0.6440431409756266	0.6353476890272608
UP_SEQ_FEATURE	DOMAIN:P/Homo B	3	0.32679738562091504	0.02513005548679871	PCSK6, PCSK5, PCSK4	818	7	22194	11.628012574222842	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0006749~glutathione metabolic process	6	0.6535947712418301	0.025276898843444796	GSTM1, GSTO1, CTH, GSTA1, GSTT1, GCLM	887	56	29775	3.596593654372685	1.0	0.6506652056026878	0.6446468963542485
GOTERM_CC_DIRECT	GO:0022626~cytosolic ribosome	9	0.9803921568627451	0.025404739941089577	RPS4X, RPL18A, RPL10, RPL36AL, RPL36A, RPL13, RPS2, RPS11, PPARGC1A	895	118	29926	2.550269860808635	0.9999999381029167	0.29673160018257794	0.2866105223468931
GOTERM_MF_DIRECT	GO:0022857~transmembrane transporter activity	10	1.0893246187363834	0.025677138414434815	SLC46A3, SLC46A1, SLC7A7, SLC22A18, SLC25A30, SPNS1, SLC2A1, SLC37A4, SLC22A7, SLC7A1	875	140	29110	2.3763265306122445	0.9999999999997189	0.6634255994985367	0.6544684581911757
GOTERM_BP_DIRECT	GO:0000082~G1/S transition of mitotic cell cycle	7	0.7625272331154684	0.025678203497575103	CCNB2, CCND3, CDK4, EIF4EBP1, BCL2, E2F5, CCNO	887	76	29775	3.0918085800747637	1.0	0.6565292029380013	0.6504566548135747
GOTERM_CC_DIRECT	GO:0005840~ribosome	11	1.1982570806100217	0.025914837720012948	RPS4X, RPL18A, RPL10, MRPS18B, RPL36A, RPL13, RPS2, RPS11, MRPL43, OAS1F, SNCA	895	164	29926	2.2427169914157243	0.9999999558410668	0.29673160018257794	0.2866105223468931
GOTERM_CC_DIRECT	GO:0098794~postsynapse	21	2.287581699346405	0.026222792574274328	NECAB2, RPL10, DTNB, BCL11A, PRAF2, RPL36A, DSTN, COMT, RTN4, PPP1CA, NCKIPSD, CYTH2, CDH1, SYT11, DGKQ, RPL13, SMCR8, RPS2, STX3, RPS11, SNCA	895	416	29926	1.6879189944134079	0.999999963988163	0.29673160018257794	0.2866105223468931
UP_SEQ_FEATURE	CROSSLNK:Glycyl lysine isopeptide (Lys-Gly) (interchain with G-Cter in ubiquitin)	19	2.0697167755991286	0.02639879114178977	RSAD2, RPL10, INSIG1, TSC1, SLC3A2, VLDLR, KLF4, NR3C1, SOCS2, UBB, SALL2, TRAF3, UBC, EIF4EBP1, GNAS, RICTOR, RPS2, CKB, IFNAR1	818	296	22194	1.7415829643824754	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0010976~positive regulation of neuron projection development	12	1.3071895424836601	0.026499757724148164	NCKIPSD, CD24A, PRKCI, MARCKS, HSPA5, ITGA3, ADAMTS1, BCL11A, MDK, ROR1, PTK6, APOE	887	189	29775	2.131314758146776	1.0	0.6693733287854852	0.6631819792856194
GOTERM_BP_DIRECT	GO:0050709~negative regulation of protein secretion	4	0.4357298474945534	0.026534354999424623	RHBDF1, RSAD2, FRMD4A, APOE	887	22	29775	6.10331044378395	1.0	0.6693733287854852	0.6631819792856194
GOTERM_CC_DIRECT	GO:0043235~receptor complex	13	1.4161220043572984	0.026914910679742388	RAMP2, BMPR2, FLT1, ITGB4, ITGA3, PKD2L1, LRP2, VLDLR, TNFRSF1A, TGFBR3, ROR1, IL6ST, BMPR1A	895	213	29926	2.040748026333045	0.9999999772344825	0.29931236876610073	0.2891032647151639
GOTERM_MF_DIRECT	GO:0000062~fatty-acyl-CoA binding	4	0.4357298474945534	0.027153090230336296	ACBD7, ACADL, SOAT1, DBI	875	22	29110	6.048831168831169	0.9999999999999478	0.6856155283159915	0.6763587930101951
GOTERM_BP_DIRECT	GO:0003007~heart morphogenesis	7	0.7625272331154684	0.027172937396259443	MESP1, LEFTY1, FGF8, COL2A1, HAND1, TBX3, BMPR1A	887	77	29775	3.0516552218919752	1.0	0.6765410475072388	0.6702834003976316
KEGG_PATHWAY	mmu05207:Chemical carcinogenesis - receptor activation	16	1.7429193899782136	0.027288610891678104	GSTM1, GSTO1, PIK3CD, GSTT1, KLF4, NFKB1, GNAI1, FGF5, CCND3, FGF8, GSTA1, BCL2, EIF4EBP1, GNAS, KPNA2, KPNB1	373	228	9789	1.841681952871455	0.9998217587254291	0.4814996489355666	0.4784131127244412
GOTERM_BP_DIRECT	GO:2000391~positive regulation of neutrophil extravasation	3	0.32679738562091504	0.02771243719968869	IL1R1, MDK, PTGER3	887	9	29775	11.189402480270575	1.0	0.6765410475072388	0.6702834003976316
GOTERM_BP_DIRECT	GO:1905920~positive regulation of CoA-transferase activity	3	0.32679738562091504	0.02771243719968869	APOA2, DBI, APOE	887	9	29775	11.189402480270575	1.0	0.6765410475072388	0.6702834003976316
GOTERM_BP_DIRECT	GO:0097250~mitochondrial respirasome assembly	3	0.32679738562091504	0.02771243719968869	HIGD1A, COX7A1, HIGD2A	887	9	29775	11.189402480270575	1.0	0.6765410475072388	0.6702834003976316
GOTERM_BP_DIRECT	GO:0097094~craniofacial suture morphogenesis	3	0.32679738562091504	0.02771243719968869	MMP14, TMEM107, FOXN3	887	9	29775	11.189402480270575	1.0	0.6765410475072388	0.6702834003976316
KEGG_PATHWAY	mmu00983:Drug metabolism - other enzymes	9	0.9803921568627451	0.027778825900128847	UCK2, CES2C, GSTM1, GSTO1, NME7, IMPDH2, GSTA1, GSTT1, TK1	373	95	9789	2.486270636376464	0.9998476987318174	0.4814996489355666	0.4784131127244412
GOTERM_BP_DIRECT	GO:0001958~endochondral ossification	5	0.5446623093681917	0.028090520754503478	EXT1, MMP14, COL2A1, NAB1, GNAS	887	39	29775	4.303616338565606	1.0	0.6813751957374433	0.6750728353117534
UP_SEQ_FEATURE	TRANSMEM:Helical; Name=9	9	0.9803921568627451	0.028123711975658064	ABCC1, SLC45A2, SLC45A3, SOAT1, ABCC6, SLC2A1, TAP1, SLC6A2, SLC9A1	818	98	22194	2.4917169801906094	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:1903078~positive regulation of protein localization to plasma membrane	6	0.6535947712418301	0.028903908139631007	PRKCI, ITGA3, ARHGEF16, STX3, PPP1R9B, PLS1	887	58	29775	3.4725731835322473	1.0	0.6966394165628264	0.6901958701622717
GOTERM_CC_DIRECT	GO:0010494~cytoplasmic stress granule	8	0.8714596949891068	0.028973346694602532	EIF4A1, GRB7, ZNFX1, PABPC5, HABP4, KPNA2, KPNB1, RC3H2	895	99	29926	2.7019694148185764	0.9999999941911215	0.31674251894946837	0.3059388981480911
UP_KW_CELLULAR_COMPONENT	KW-0458~Lysosome	25	2.7233115468409586	0.028982089931622552	SLC46A3, PLEKHF1, BRI3, SPPL2B, HEXA, SLC3A2, FLCN, GM2A, LRRC8A, CTBS, CTSB, RUBCN, WDR59, SLC30A2, VPS13C, VPS13A, KLHL22, TSC1, SLC39A14, VAMP8, SYT11, SPNS1, SLC29A3, LAMTOR5, IFNAR1	715	410	18521	1.5794814941156405	0.8073693183272157	0.26289381038837634	0.24881021340328474
GOTERM_BP_DIRECT	GO:0007507~heart development	17	1.8518518518518516	0.02929975062737499	ACVR1, RAMP2, NRP2, ITGA3, LRP2, CTCF, PCSK5, FGF8, CASP8, SALL1, ID2, HAND1, SMYD2, ID3, TEAD1, MIXL1, BMPR1A	887	318	29775	1.7945268128735827	1.0	0.7017104833796644	0.6952200322913218
GOTERM_BP_DIRECT	GO:0007179~transforming growth factor beta receptor signaling pathway	8	0.8714596949891068	0.029831262421364316	ACVR1, TGFBR3, FLCN, FUT8, ONECUT2, BMP8A, GCNT2, BMPR1A	887	100	29775	2.685456595264938	1.0	0.7060910880411729	0.6995601186750416
GOTERM_BP_DIRECT	GO:0071514~genomic imprinting	4	0.4357298474945534	0.029855859959457633	MEG3, DNMT3L, GNAS, CTCF	887	23	29775	5.83794912014117	1.0	0.7060910880411729	0.6995601186750416
GOTERM_BP_DIRECT	GO:0045669~positive regulation of osteoblast differentiation	7	0.7625272331154684	0.030332403646143535	ACVR1, BMPR2, JUND, GNAS, IL6ST, BMPR1A, LTF	887	79	29775	2.9743981276668614	1.0	0.7080454961382434	0.7014964495301994
GOTERM_BP_DIRECT	GO:0032870~cellular response to hormone stimulus	5	0.5446623093681917	0.0304998456317478	SOCS2, NCOA2, RAMP2, NCOA3, SLIT2	887	40	29775	4.196025930101466	1.0	0.7080454961382434	0.7014964495301994
GOTERM_BP_DIRECT	GO:0006641~triglyceride metabolic process	5	0.5446623093681917	0.0304998456317478	APOBEC1, INSIG1, DBI, APOE, SLC37A4	887	40	29775	4.196025930101466	1.0	0.7080454961382434	0.7014964495301994
GOTERM_BP_DIRECT	GO:0000165~MAPK cascade	9	0.9803921568627451	0.03087256329426931	YWHAE, FGF8, TAOK3, IGFBP4, MAP3K8, PAK3, ADRA1A, FGF23, NFKB1	887	123	29775	2.456210300547199	1.0	0.7123279238141162	0.70573926701351
GOTERM_CC_DIRECT	GO:0097225~sperm midpiece	6	0.6535947712418301	0.03128625261996713	CFAP52, CCDC34, VPS13A, TACR2, RABL2, CALM1	895	59	29926	3.4003598144115137	0.999999998752405	0.33632721566464663	0.324855589703992
KEGG_PATHWAY	mmu05012:Parkinson disease	18	1.9607843137254901	0.03215708719056222	HSPA5, SLC39A11, UBE2L6, COX7A1, SLC39A14, GNAI1, SEM1, PSMD8, UCHL1, PSMA4, UBB, PSMB2, UQCRQ, UBC, PPIF, GNAS, CALM1, SNCA	373	274	9789	1.7240562806990078	0.9999627504736757	0.5119995198008231	0.5087174715969717
GOTERM_BP_DIRECT	GO:0007409~axonogenesis	9	0.9803921568627451	0.0321770929728864	UCHL1, DAB1, STMN1, BCL2, CCK, STXBP5, SLIT2, PAK3, ACTG1	887	124	29775	2.4364021529621414	1.0	0.7302906182950103	0.7235358160644803
UP_KW_MOLECULAR_FUNCTION	KW-0678~Repressor	33	3.594771241830065	0.03233427863095256	L3MBTL1, GRB7, DLX1, SUV39H1, NAB1, CTCF, YBX3, GLIS1, SALL1, CCDC85B, KMT5B, HES1, TRIM27, LRRFIP1, CBX7, TSC22D1, BCL11A, SNAI3, ZBTB32, KCTD1, FOXN3, POU3F1, CBFA2T3, TBX3, RC3H2, ZEB2, CNOT7, MYBBP1A, ID2, BHLHE40, IRF2, ID3, RBMX	484	577	12247	1.4471797699700644	0.9388135392379632	0.45896435551669956	0.45356477486356195
GOTERM_CC_DIRECT	GO:0044297~cell body	9	0.9803921568627451	0.03282128254982433	EPHA4, CASP8, BMPR2, SYT11, GSTO1, SLIT2, KCNN3, IL6ST, COMT	895	124	29926	2.426869706253379	0.999999999551418	0.34481208887547155	0.33305105638669574
GOTERM_BP_DIRECT	GO:0019827~stem cell population maintenance	6	0.6535947712418301	0.032843721711736544	SOX2, MTF2, PRDM14, KLF4, ASCL2, TBX3	887	60	29775	3.3568207440811726	1.0	0.7302906182950103	0.7235358160644803
UP_KW_CELLULAR_COMPONENT	KW-0966~Cell projection	63	6.862745098039216	0.03286172629854704	TTLL10, STMN4, KNDC1, PKD2L1, PPP1R9B, SGCE, FLCN, BASP1, EFCAB2, TEKT1, TMEM107, PLS1, EPHA4, CFAP52, CCDC34, ITGA3, PDE4C, SORD, IQCE, OCRL, NME5, DNAH7B, NME7, TMEM216, FSCN1, TTLL11, ROR1, SMCR8, KIZ, CD44, PLEC, NECAB2, GRB7, LRRC56, GRP, PRCD, LRP2, RASGRP2, AK8, DRP2, CYTH2, PDPN, STX3, MARK4, SNCA, GABBR1, DTNB, PCDH8, PTK6, KLHL20, RPGRIP1, ARHGAP31, FER, IFT22, ARL2BP, USH1G, SYT11, PRPH2, CFAP36, GNAS, RGS12, CALM1, KCNK4	715	1271	18521	1.283965601668198	0.8460569996590483	0.26289381038837634	0.24881021340328474
GOTERM_BP_DIRECT	GO:0003281~ventricular septum development	5	0.5446623093681917	0.03302726124810601	SALL1, CNTRL, HES1, FRS2, LRP2	887	41	29775	4.093683834245333	1.0	0.7302906182950103	0.7235358160644803
GOTERM_BP_DIRECT	GO:0060391~positive regulation of SMAD protein signal transduction	5	0.5446623093681917	0.03302726124810601	ACVR1, TGFBR3, BMPR2, BMPER, BMPR1A	887	41	29775	4.093683834245333	1.0	0.7302906182950103	0.7235358160644803
GOTERM_CC_DIRECT	GO:0032154~cleavage furrow	6	0.6535947712418301	0.03332207990166239	PPP1CB, PLK4, RACGAP1, SPIRE2, RAB11FIP3, RAB11FIP4	895	60	29926	3.343687150837989	0.9999999996788113	0.34481208887547155	0.33305105638669574
GOTERM_BP_DIRECT	GO:0071774~response to fibroblast growth factor	3	0.32679738562091504	0.0339670055020935	CASR, RHOD, IER2	887	10	29775	10.070462232243518	1.0	0.7302906182950103	0.7235358160644803
GOTERM_BP_DIRECT	GO:0014883~transition between fast and slow fiber	3	0.32679738562091504	0.0339670055020935	TNNT1, GTF2IRD2, TEAD1	887	10	29775	10.070462232243518	1.0	0.7302906182950103	0.7235358160644803
GOTERM_BP_DIRECT	GO:1902916~positive regulation of protein polyubiquitination	3	0.32679738562091504	0.0339670055020935	FBXO4, UBE2D1, SPSB4	887	10	29775	10.070462232243518	1.0	0.7302906182950103	0.7235358160644803
GOTERM_BP_DIRECT	GO:0034379~very-low-density lipoprotein particle assembly	3	0.32679738562091504	0.0339670055020935	FECH, SOAT1, MFSD2A	887	10	29775	10.070462232243518	1.0	0.7302906182950103	0.7235358160644803
GOTERM_BP_DIRECT	GO:0051148~negative regulation of muscle cell differentiation	3	0.32679738562091504	0.0339670055020935	BMPR2, ID2, BMPR1A	887	10	29775	10.070462232243518	1.0	0.7302906182950103	0.7235358160644803
GOTERM_BP_DIRECT	GO:1903278~positive regulation of sodium ion export across plasma membrane	3	0.32679738562091504	0.0339670055020935	FXYD3, FXYD5, ATP1B1	887	10	29775	10.070462232243518	1.0	0.7302906182950103	0.7235358160644803
GOTERM_BP_DIRECT	GO:0099536~synaptic signaling	3	0.32679738562091504	0.0339670055020935	DRP2, DTNA, DTNB	887	10	29775	10.070462232243518	1.0	0.7302906182950103	0.7235358160644803
GOTERM_BP_DIRECT	GO:0048382~mesendoderm development	3	0.32679738562091504	0.0339670055020935	OTX2, FOXA2, BMPR1A	887	10	29775	10.070462232243518	1.0	0.7302906182950103	0.7235358160644803
UP_KW_MOLECULAR_FUNCTION	KW-0343~GTPase activation	13	1.4161220043572984	0.034059892370472224	GDI1, RASAL1, FLCN, ARHGAP21, ARHGAP10, TBC1D1, SYDE1, TBC1D2, ARHGAP31, RACGAP1, RASA3, CHN2, RGS12	484	168	12247	1.958025875639512	0.9474264954221114	0.45896435551669956	0.45356477486356195
