,X_draw_graph_fa-0,X_draw_graph_fa-1
cell_29657,3744.6408431437303,11619.697911787884
cell_108007,-2475.6330261140397,13004.723523351622
cell_28660,1313.6021417936834,14189.366785954546
cell_29954,2410.5401618250153,14597.825884689806
cell_105059,-101.05533753674216,10127.019281816285
cell_105089,-4651.606973648615,13021.343028600357
cell_15546,3603.085978375536,6518.259555412656
cell_16312,6771.526163493931,-3573.6824944907717
cell_14317,-2990.511920974398,9061.731480978171
cell_106276,2471.212485874264,5401.431410713315
cell_16069,-4770.988503470987,11089.024679733655
cell_109442,4511.587754898626,5113.971055400527
cell_112705,3257.9839880602854,5642.121084366869
cell_111357,-3393.2509992738233,12034.195910749033
cell_106006,-1757.336599666778,12295.843093762398
cell_113639,4106.660384200232,4045.645241221172
cell_16288,1725.2416889545284,6706.342367131171
cell_105065,-511.2962173761991,9767.204121419189
cell_104950,-2789.619653513175,11943.647461208784
cell_110015,-2624.642797080869,13022.85797117598
cell_111596,2450.1450818148983,6997.29595169009
cell_15110,-1931.3216307907023,-40058.53220562591
cell_104784,-2893.2308411038325,15420.586654578186
cell_15798,-4174.618338824267,10423.952397274252
cell_15550,-4229.317052639077,12851.528517574368
cell_113123,3407.070171750401,5028.609404881444
cell_114451,-989.2445941648411,8461.925727256603
cell_114356,2319.726793327572,5375.560109998026
cell_28787,3432.069622226932,11563.102951570374
cell_107356,-3232.529766779605,12369.63117051482
cell_14519,-5772.231195572322,11835.669899429246
cell_112184,2610.1788733002163,-37028.54645045281
cell_109396,-1507.2108563512222,-34482.21575581983
cell_113473,-2257.3240806421113,11633.806757314704
cell_111239,5095.170057024232,4707.249348777476
cell_14556,425.9209403835923,-41000.41638958594
cell_29983,-3637.2898270131964,-28088.62004816881
cell_111306,-2671.399412046956,12144.57064999078
cell_108822,-2840.744644793698,12810.582589016394
cell_112939,-2947.7168300748704,15292.601029785294
cell_14782,2116.367104738884,-40867.90525322705
cell_106715,-3711.1559131156305,-30732.96167078774
cell_16153,-3635.0242583363943,12145.653577387373
cell_28119,982.1235760282318,13501.976935360713
cell_109894,2226.0790975540326,-39653.77971563096
cell_30561,3500.5197635830646,14575.772775034962
cell_108657,6114.389081114966,-1686.8465907082757
cell_103350,-3178.6003151568825,13061.803979657714
cell_108153,-3111.8257763522297,14409.821398586148
cell_14619,-3037.053195136555,10004.336516571826
cell_111577,-3227.7945642927525,12416.992415222527
cell_107980,-3035.4824205879972,15150.040113762341
cell_114568,4977.368966112724,6171.03358161268
cell_28002,-2238.526789118216,-26566.608576418086
cell_107334,-709.0263966605701,11791.873795461153
cell_15101,-2967.023674974894,13379.81442387151
cell_15662,-1803.8015968331965,12837.085006269657
cell_113224,-3050.2152881625025,-28930.812739504086
cell_107722,3135.295764312197,7422.027587272953
cell_16274,-3865.2996361385995,10308.554543548655
cell_104391,-2638.6157691581498,14381.887173281752
cell_113005,1109.238034037202,-37649.022703371484
cell_110541,-1969.5889949658413,13263.936328939337
cell_104046,-2667.9251855846774,14843.65357722173
cell_14636,-2411.718256142508,14816.132089380237
cell_114031,-4010.136387858989,-29482.007177900676
cell_114086,-4210.954265823588,11117.151235610172
cell_106220,-2651.306886424143,14772.682254473808
cell_114217,-3092.5409248817627,14947.54984974084
cell_29064,1263.2961183842967,13819.161695633984
cell_111570,-3941.186484413459,13801.847793129806
cell_109532,-2546.813390074992,11405.548355041523
cell_15725,530.401020884627,8675.416745121822
cell_107533,-359.92469157115056,9293.343094959586
cell_16193,931.8984905955285,6778.161593453039
cell_16240,-3494.9004188162403,10591.401079144704
cell_104837,6424.193119591601,-3238.1428555822163
cell_112703,-2364.9210764524632,11312.236880393359
cell_110419,1000.3390347702863,7958.4384194374625
cell_30131,3066.3961936136147,13021.119746457038
cell_111781,4632.682600727234,4989.529917341255
cell_104634,-4003.0193012893155,11632.891436362535
cell_103594,3292.218454216096,4835.138447960457
cell_113790,2123.673151891267,-39416.451059029365
cell_29296,3653.1579178473335,7430.244363668146
cell_112319,-2553.8625544153683,10565.342523634692
cell_29490,1777.2060024982168,15140.630735010518
cell_112989,928.2272454421274,8370.99727035051
cell_114330,1428.3994480651854,8089.470064828914
cell_107086,4393.08334369982,5719.808218921515
cell_28013,2411.9386669011733,-41864.235533196996
cell_112224,-1634.2391087488554,12258.090871729968
cell_105527,-529.3847953009099,9944.423545124304
cell_15410,-3566.041631175567,-29908.256419204765
cell_15711,-2270.975458283657,10158.009390830939
cell_110881,-1212.988194999774,11316.999295352633
cell_108352,-2803.845469411726,14440.934925736718
cell_15377,-3037.461501787628,11032.632945699217
cell_105045,-1461.3011388086993,11166.591535001702
cell_29801,2150.9674523064723,15118.561956537385
cell_15610,-133.09205181607368,7751.38809499212
cell_15664,-3226.3491060260026,-27645.191837353977
cell_106969,2271.122860275553,7381.69202462534
cell_105343,-3300.3620935031877,12274.241608406854
cell_113881,3643.4733002760718,2169.607493799311
cell_111477,-2536.493421152268,-30287.416995519452
cell_15972,-4901.893473363059,12887.046045589927
cell_113216,-1487.7957209075987,13291.259580558672
cell_103869,5210.26137329099,1070.5964251597466
cell_15444,-381.7562966585929,9229.751138481453
cell_29878,2270.6500619170547,-38215.782218300905
cell_108002,2305.706155931587,8444.642788462505
cell_103311,-2297.108680913708,13311.268957090519
cell_112828,-3355.1572584543273,11425.967080243217
cell_28937,4006.0777643950146,5290.39079692141
cell_29761,-423.9882843602387,-39738.34404732148
cell_15312,-143.94514283742765,-40024.873070710084
cell_114558,-4067.132867953657,9979.662031399921
cell_112260,2495.3759474618787,-36660.78006421376
cell_109636,1813.5963519393963,-42202.01826586304
cell_112749,-1513.2266460974508,11118.231960023055
cell_15080,-3408.091009042571,-28307.632817069767
cell_113808,2538.475231877024,-41322.261695244386
cell_106694,-1729.3444065131832,12463.429263356158
cell_105513,4664.264050087251,6007.9279306730505
cell_29065,2369.4162978963236,14354.431196095684
cell_14311,-2604.7784956118207,-33496.71066869355
cell_104780,-4363.845909925642,10948.924398282541
cell_107386,-3528.6687644987273,15743.436118999794
cell_109509,-3200.270664959193,-28479.049169084017
cell_113681,3977.9387004012906,5124.364771557895
cell_111729,-4101.967302011644,14643.31010226909
cell_112471,-424.54145148535855,-35780.34876247971
cell_105966,-2184.7428740454325,13024.999534715
cell_106758,-3158.7961211033116,15821.1251546406
cell_107268,-3452.3080818053813,13028.56659645452
cell_106885,-3708.9118159573054,15484.539015645838
cell_107460,-2130.5277518463604,11676.62650836401
cell_113936,4836.491430854909,3016.306280737463
cell_111673,-3163.2575731752277,12517.594611577822
cell_30568,-1027.6129550494454,13556.801427239796
cell_106298,-2320.865357513453,14002.472007124896
cell_107513,-351.9445735558175,10351.687712768242
cell_110923,-501.82724279031237,9820.892750909323
cell_15670,-381.3656657446801,9846.358050571935
cell_29367,7012.907512010327,-5390.799966514175
cell_106658,-2109.329062966552,11754.718015144927
cell_30487,2327.814689944366,13019.190999547656
cell_114536,-2617.9152951162305,13095.639660373765
cell_28981,3891.8711146003748,8436.085483967776
cell_103708,3752.7913332499993,812.3462038188143
cell_27823,3836.3989987449568,9087.798106234328
cell_113564,1713.516377018539,7038.264581777587
cell_104790,1357.7098900550845,-39258.87472187104
cell_30003,-1029.4870772530205,14267.26360901835
cell_30570,1906.7246985551812,14193.522998616072
cell_105259,-1159.6262518711455,-35676.31761441306
cell_109088,-2764.978814774901,11788.708287372441
cell_30498,-957.834385641473,15115.186209817348
cell_14883,-1288.456780877866,-40438.24927689619
cell_110025,2593.093103672201,7353.327893633273
cell_104091,1513.6114126699747,7533.346890865017
cell_14874,-2834.8922248662884,-32839.361824812135
cell_104011,-3920.4476520974786,15416.89660544801
cell_111431,870.5989664796103,-39992.430568398835
cell_107354,4807.574668056377,2872.374321087435
cell_109154,-3255.4350192719594,12761.01084257653
cell_30374,1341.3091251180758,14696.09849329757
cell_104526,2849.3560696629784,7921.6147470441165
cell_15509,4968.370992341695,4246.743868575181
cell_104380,1094.3323918308547,7024.521823807169
cell_107879,-2249.6408857536962,12991.796733884483
cell_29559,3512.588959147449,14706.800346255231
cell_14622,-4599.757417451996,12907.308896330705
cell_112543,2530.738621393377,4992.50754812814
cell_110430,-3882.1729592441825,-30170.973377796796
cell_27871,764.0221357093029,-36682.13250825523
cell_107950,1469.5505012568428,6546.391447754524
cell_15566,4720.819158114764,4003.397417677108
cell_108286,-2104.7074840728737,13057.437374480214
cell_30231,6683.806086923391,-8136.657028652332
cell_14180,5568.770300114162,-789.9847562009277
cell_105374,5144.015946038779,5965.900521274457
cell_14498,1987.9721309505526,-40887.4489232602
cell_28926,4152.419287177552,8317.257521880685
cell_30514,2643.4348119381966,14080.489472580643
cell_106961,5214.075088125081,1488.4956316668372
cell_28423,2250.9881449639283,13227.915644966492
cell_30323,3183.633846275586,12477.922872536263
cell_108687,1876.336764918,-41724.620532043016
cell_114275,560.4591202167068,8786.212817098161
cell_104417,290.65409264035566,8904.800978212892
cell_27743,2225.4151680547707,13839.274857904089
cell_109423,1891.99843501957,8394.514435551628
cell_111502,-1977.0759718707736,12394.433259159341
cell_28392,2976.9269317018257,11096.530884311998
cell_105787,1684.9988235312246,-37395.76825164189
cell_14540,-855.5315905391021,-37112.195223313465
cell_109563,-3720.9637316362246,11961.068716954955
cell_14991,-2126.4083732951694,7960.974282771433
cell_112709,2103.9974468835962,-40134.226946790426
cell_107658,2303.2540727622177,-40203.76293469079
cell_14097,-3942.0225832228907,12750.072012270226
cell_104492,-2892.9404526101544,12500.489013413164
cell_107189,-1660.5846005057367,12698.575673754285
cell_106518,7353.764931103183,-7121.26876106916
cell_27860,1454.5215758566935,14816.22794790178
cell_110402,1730.4985893734395,7975.077769660186
cell_104420,-882.1845625087068,10240.924378021631
cell_109349,-250.33720859565057,10190.410607869058
cell_110356,-2884.283431814187,12936.11569032885
cell_112871,689.1661992560673,9458.036924125341
cell_16291,-2022.58983949109,11442.753864093651
cell_104786,1264.4919732693604,9294.092074451872
cell_14216,-4835.248914567751,11901.836025458007
cell_29728,1075.7305262910202,-37095.34756857354
cell_106438,-2695.9634920418684,14004.227115085161
cell_113125,4928.055501140864,1056.8487818328754
cell_109564,2073.3184754619874,-39780.03003955009
cell_28633,1494.5975795914442,-38277.83727550348
cell_30364,2264.2362102915504,13738.960391697288
cell_108172,-3307.7368016789155,14094.381417905039
cell_107864,1958.3948041299664,-40071.85801857809
cell_106432,-3064.678444143512,12978.432475454354
cell_108546,-1022.758589328531,12066.39246000752
cell_105801,2023.4951456081924,7331.687162676548
cell_28309,975.3828449424967,14362.077655585916
cell_29030,3773.6937401580362,8596.231911143925
cell_113600,-3043.047522583536,15274.034394652863
cell_107253,3540.097757587025,3585.316476066866
cell_104424,221.90425143325714,8932.269024350697
cell_107630,-3433.476393261756,15198.037135717637
cell_103748,-4342.583208152225,-28326.764448390124
cell_105453,-3291.3116173218673,12217.493330055366
cell_29901,2436.395176217818,-38779.143004616555
cell_112116,4211.123292865435,4021.849960009697
cell_112581,-2262.040720791603,14614.734154655327
cell_111620,-3145.678705925314,13926.141670790774
cell_103854,-3686.616917717217,-28358.811541274903
cell_104128,-2807.8538593348894,14349.175843620813
cell_107792,571.552069850657,9934.815223817579
cell_111004,4485.8478315247,5457.236661689182
cell_110174,4565.585157984802,5391.635856936432
cell_108574,-2068.445264483324,14043.259251689651
cell_103335,3384.959888193179,2386.834830477207
cell_107572,1032.3478074432023,-39510.85054185483
cell_15071,-4178.97092363796,-28096.38916278742
cell_110605,-2208.522183366468,12611.007630001977
cell_111992,-2493.1972736941475,14487.127772194704
cell_16075,-4156.188417953319,12956.252586864332
cell_14350,-2855.1820082565478,-28690.767029398085
cell_14209,5954.466987852202,-1747.8019421318436
cell_104652,-2300.95147610371,11276.18599244385
cell_113474,-3336.8353344446728,10920.844803710304
cell_108062,-2807.9921529098515,13328.954229504267
cell_108595,4200.8111318679785,5974.89788577082
cell_14580,4627.992914451526,-450.5790814791117
cell_27714,3299.3450047214633,2723.311847917667
cell_113844,-671.2064517184342,-37150.75433300832
cell_107990,-3279.849586473581,12980.333273619532
cell_29654,4651.550083177615,8111.923299420476
cell_111235,-234.0194164701846,7700.638932200861
cell_114368,-1954.8690526230594,11225.029425902725
cell_109340,-3071.9785362747643,12694.078012520029
cell_114118,-390.178880207409,10609.885179495495
cell_108102,-3252.2055212733762,14115.179194195249
cell_111174,3374.145732812558,1936.3247058977274
cell_29216,1969.5666102654538,13112.651137019871
cell_106959,-3028.0893471359163,-29155.183810356615
cell_108609,-2364.005570935681,12166.855351584289
cell_27966,-3857.742841215725,-27737.868355645678
cell_105352,1050.1629674458245,6634.739177475596
cell_110925,-3005.681727266836,12488.885100254358
cell_16218,-2872.3299973346852,9225.69752637546
cell_109126,-657.1111663980262,10956.252885573
cell_103962,-1723.7856624194803,8062.655023865397
cell_108868,2252.5584492578364,-36579.37502039723
cell_108885,-3185.9298222454518,14655.342684734174
cell_14867,-4160.153963383752,10871.677479186701
cell_30348,1822.587692354435,14725.621455511568
cell_104535,-3052.3057602356157,13992.089175508621
cell_109803,618.3199031256737,9015.638308772508
cell_15489,-3710.375877666686,10890.476621024001
cell_110322,-3569.932862583457,-31137.50309415831
cell_28434,1694.2757834969223,10734.864863210056
cell_108904,-2945.211460722865,13903.671727593417
cell_113396,-2526.724698691661,11928.5005019637
cell_107878,-2966.8973509417347,14942.21550072423
cell_114096,1048.055289208982,8797.563237999182
cell_107471,4904.210931278104,-2478.9782465322432
cell_108680,1654.3160835270191,-36793.9765564045
cell_105188,5796.989746217446,-1941.6845077394519
cell_110396,-3223.249478063275,11766.797371273542
cell_105012,217.83888895682483,9883.43619404242
cell_29829,2364.6094770806667,-38429.23909882294
cell_28275,306.8364573911345,-36916.13611694125
cell_15262,1397.2340693750575,8136.134272294219
cell_105602,-3105.922936512785,-28245.379401312886
cell_103312,1372.7638088877559,-41300.24183584242
cell_103727,1945.220953031689,7800.003755335182
cell_29715,2947.866823097202,14900.029088506486
cell_110162,4646.324645417198,-2182.656782927222
cell_104258,262.9031114162068,9925.569636603519
cell_108597,5011.260628867966,2724.6797778982304
cell_28353,3103.3736472768137,12438.156558467634
cell_108705,4456.264807660853,2742.200367096652
cell_28157,2591.9121111917852,14561.825164298176
cell_107640,4643.433004799083,5597.781509102109
cell_107953,-3339.070101072077,11712.683764085712
cell_113195,-2725.4702633223437,14111.913752258342
cell_112317,-2495.800383781889,13046.893166526514
cell_103754,-3093.5882143566782,-32158.86259434879
cell_29667,4887.615521853422,7079.338450717586
cell_111055,-2994.3366025629803,12309.50097703011
cell_16329,6920.810354884801,-4951.201179582174
cell_106448,2015.366589289894,7159.345443271643
cell_111046,-980.2059496907682,11445.146942599462
cell_114472,-2810.25086695584,13382.072318450286
cell_14532,-3920.5819263979156,-29600.56680183972
cell_110888,4993.590496759383,6221.097321223682
cell_105698,6957.157368232869,-6458.19803296291
cell_104245,-3829.388793709155,13672.113393117974
cell_14657,-2504.5544002094653,-34894.592066205405
cell_111737,4457.791620365326,3180.254049335933
cell_107799,-303.1901561869066,9839.619171182985
cell_112340,-4988.622267097539,14063.15586127837
cell_106489,2467.9930544427866,-41455.519655662916
cell_103559,1167.623293885084,7513.09532012136
cell_15208,-3778.1425167588172,12068.72516715585
cell_111735,3995.4256009347464,5844.554943270749
cell_109718,-3028.571626491639,15717.407719562476
cell_111863,4870.521245605671,1942.743291029374
cell_108936,-1526.9519867336319,11681.265059561212
cell_15968,4473.960478634319,4010.746946693438
cell_108674,-1993.4058998119515,12848.939341502053
cell_108379,6911.459328037587,-7562.466886947681
cell_29381,2704.542482375323,14527.630620831429
cell_104287,319.1170415544208,8940.7851292326
cell_112021,3703.3249361317307,5682.2805534872305
cell_112971,2213.0474745184174,5304.1869804265425
cell_29195,2660.0108512251377,13832.81235396879
cell_113088,3237.3523005857546,7095.47869276491
cell_14870,-4103.361632535363,11221.300868956827
cell_28060,2230.625700298922,14700.005813855925
cell_111025,-2667.4409701960576,15049.049529347438
cell_112598,-1983.192214650308,12982.741378290113
cell_111846,-3028.4239867767737,13304.737863897763
cell_107081,-2749.949014466991,-32739.444266913117
cell_114288,-2556.337657993003,11477.781935795443
cell_106568,5197.204304097744,-385.1386901203262
cell_109513,5356.678863261366,-1227.4224828438103
cell_16176,2847.246943813814,3708.7441838679983
cell_15891,-2979.808887509959,-30324.69769257617
cell_111682,-2471.0015682328167,14373.532293030865
cell_108311,2234.9705527363794,7556.742343907379
cell_105067,-1503.5800386959322,11526.359988555245
cell_111411,-4349.509429531781,-28445.354810705605
cell_29063,2169.998788050744,13973.594213958278
cell_112478,-2846.2755444823615,15573.22199307823
cell_106019,2461.784042403711,6509.742610770803
cell_108214,5887.085631404976,-1219.302793966442
cell_28767,1139.1382198895797,13686.795397184622
cell_105754,-4516.710487451821,12272.367111714857
cell_14306,-3348.2607476714707,-27826.052918077807
cell_114311,-995.975234899593,-35140.77401607201
cell_107642,2210.6990161401673,5658.91139317832
cell_108993,381.49752780577074,7588.273494104515
cell_30111,2840.119246599285,14902.528869056483
cell_108934,-2364.4066942750237,12426.881332425673
cell_106214,295.44867701128413,-35835.90065485061
cell_28161,2167.9585661572487,14786.36491299316
cell_105965,-4068.167443965763,12043.913409122004
cell_30613,5298.381848397644,-4772.316301648894
cell_109873,-2366.2334456035037,13160.142451697227
cell_110255,-2363.223619392319,13531.600218963757
cell_103582,-1413.513107009784,-34448.87960425957
cell_14322,-3674.006265493442,12603.434213586495
cell_103679,-546.2083452463983,10301.211767057051
cell_104226,-3272.347611774313,13759.810986859893
cell_105450,-3455.8709802864814,15530.740553470387
cell_15375,-2220.4753215210308,-34892.06507822869
cell_113953,1056.7662979339814,-36294.33576730555
cell_112608,-3049.8813738763183,-28188.188544359466
cell_107753,6710.557129041993,-4917.412967278883
cell_109483,1736.932601752028,6538.778372169552
cell_108429,6038.060113404053,-2991.2993584725405
cell_29323,-181.67595732973868,12437.385462181122
cell_112858,-1718.968991630364,12079.298972838971
cell_105353,-2688.690367102805,13249.10667212014
cell_112084,-1000.2207783694895,12135.639462843032
cell_114267,-1862.2959839298637,13375.404873679341
cell_29100,4396.396479539274,5487.145073737674
cell_30183,3716.7195863164466,8586.843284817824
cell_15164,4568.518159368349,3576.431599186254
cell_110531,6744.889536420437,-5557.673936992824
cell_113813,3663.0549461682854,6337.440337805003
cell_29877,3518.2904595681134,15104.759147168439
cell_14732,-3738.9591732318922,12046.223541705866
cell_14093,4453.96243025209,4553.722381884872
cell_16174,-4814.071726599379,12731.713788956831
cell_30375,6682.213886811152,-8597.006309741517
cell_110184,-609.5193633966743,9807.189625449737
cell_104758,5805.281527897197,-870.2216856710513
cell_105828,-1199.8029105612773,-34603.248717702154
cell_105688,-3761.768660653832,12627.772830666669
cell_112348,-3580.142393439114,10905.151789444202
cell_27938,2402.288468977123,14265.971880090861
cell_113971,-291.4722637892738,-35599.19139571246
cell_110506,-167.99016758390826,-38773.88649374053
cell_108269,-1108.7179619937808,13989.77137708953
cell_105295,-2215.7364404779305,15533.20493022615
cell_106791,1255.0828104821412,-38038.068454921275
cell_107153,-1746.1474795572972,11367.070895822513
cell_103489,1030.853107970704,7490.700168870534
cell_106129,2211.0809281879037,5085.07325846737
cell_114576,-2729.594654505676,13782.770624250632
cell_106788,1665.3590817998675,7484.3687504055315
cell_104331,-3286.84278957987,14862.323951463499
cell_109871,3844.8777401166976,537.5074448684205
cell_104021,-3637.7705329700475,12340.281112419407
cell_104416,-3324.3958917669283,11966.00524677905
cell_15223,-2542.737654395128,-34001.12968975835
cell_14061,-4300.68540824889,-28691.205466161417
cell_106282,3638.104663468922,815.6280565851614
cell_110068,-2249.1231874434598,14160.016791681115
cell_108871,2409.5251805137686,-37349.81347363394
cell_14406,1246.6442178672055,6338.957391201384
cell_114133,3707.51054976589,6004.778180947822
cell_29013,3149.672664187748,8319.309785704034
cell_111787,-2427.695405256559,11263.854726130825
cell_112711,6873.0208974257075,-7632.242437863698
cell_109627,-3003.0968458304033,15432.576260447831
cell_105036,562.220912932232,8432.419800283129
cell_27790,3252.7066562089735,10977.074835841533
cell_109759,-1763.321645897015,12094.140079121225
cell_105232,-2432.63626791789,13245.00060813314
cell_106173,1990.2364326850482,-38916.541933670705
cell_104960,-418.66321861992526,9379.822770197363
cell_15082,-1433.2633605672268,10237.711356401087
cell_29507,2795.321451276606,10357.482126641144
cell_104081,-338.0414928040623,11066.1897772905
cell_28008,2117.5169838086304,12244.997470380129
cell_30478,4126.516743819635,10025.601817081546
cell_111346,-3388.7778551121205,13253.060909455255
cell_103821,-4324.799751678199,-28358.25311608829
cell_15361,82.57718223509154,6474.881432129796
cell_111661,-1165.9032330468106,-34614.18655221812
cell_105574,-406.5263515529761,9332.699605677384
cell_112349,-2852.2378247587467,10294.963615698594
cell_105349,1316.0660408369715,-40469.6583295796
cell_103663,-1698.122020006131,-36306.90758276115
cell_15517,-792.5524896395722,6981.888366047777
cell_103803,-3268.3986115884113,-31826.148311328794
cell_113092,3222.3438567649796,5357.458195496283
cell_114145,-2152.204273542816,12650.080569265401
cell_112181,-1716.9410552214156,13761.055011896367
cell_111560,1955.3710013508999,4658.827999539735
cell_112206,2863.2156352834404,4407.82409685586
cell_105371,-2364.503161197359,13114.976699832638
cell_103786,-3182.5907892962655,14446.232282625004
cell_106730,-3277.154106206959,12398.070424015294
cell_111197,-2859.9929247069404,13159.727145760553
cell_103544,-3634.793338581292,11408.856156511887
cell_103733,-2679.759540978636,13873.567873376529
cell_15988,-2012.4707807326686,11249.133405527096
cell_15130,-2135.607471987543,10409.656360664887
cell_105951,-3340.0479834727,15237.653956405116
cell_28053,2586.3078546714205,15392.982046989488
cell_112826,-3017.3425835485637,15368.328398695732
cell_29060,1445.5372995660257,13680.87525877306
cell_15162,-4078.98573450332,-27994.45876349204
cell_112998,6230.537949715026,-2501.4340993126903
cell_108396,-3219.3381437039507,12566.592367064228
cell_104419,5674.553222821762,-3043.439101379297
cell_109772,-3079.7807514119067,13270.880513851369
cell_16097,3075.898890120665,5189.999976673724
cell_107239,3581.5750897955168,6404.887076624836
cell_28998,2479.0332821630177,13858.08101299238
cell_114168,1638.6398108607932,-36426.72816628733
cell_108051,-2537.949803937142,-30841.95701816964
cell_14191,-2707.7313389730252,13366.384299387717
cell_107006,-2079.0695231657105,8599.81842730291
cell_111360,1952.555992164772,7221.492925644978
cell_106875,-3191.632387031843,12015.95158344506
cell_14544,-4544.8808531109735,11432.17680626286
cell_103862,-2880.9703869061855,13967.105569292107
cell_113198,2109.832409435281,7298.350118147938
cell_16000,-3428.9260612821686,9093.46636246022
cell_112050,1682.7832683178706,-40018.13083203301
cell_112031,6767.103775183078,-4641.1340150439255
cell_113016,-4338.944609379392,9774.279240369928
cell_16142,1151.1634205287914,6458.437819168836
cell_109034,-2245.374191957145,14776.222054214813
cell_104993,-1359.0256718333396,10909.348905461979
cell_108894,-3081.2321100486033,13933.00732707113
cell_107964,-2640.706628734985,11818.458659638327
cell_104745,1722.1904039368749,7110.7314982054595
cell_29134,-1344.9534185652078,13731.546864927184
cell_105250,-3020.9363872689446,14429.328316278494
cell_107632,721.1026766445893,9547.353799111008
cell_108250,-2548.1814016335607,13251.917637874847
cell_104047,4284.511529112047,3279.3385994375035
cell_113856,-2995.369543728355,11562.884674499688
cell_30288,3035.15831801583,15356.469941148907
cell_111307,-2859.9258916001727,15424.929050790019
cell_103640,-1640.5461913795368,11344.889134913536
cell_105463,4955.314909195346,6409.705151452022
cell_106915,25.344234158707938,9608.281897941379
cell_111796,3223.129423142536,5751.730894605788
cell_14252,1375.3431795155705,6223.127356451689
cell_110562,-2187.187519086279,-33660.162381836526
cell_110470,7025.218446229658,-4960.246875047192
cell_112267,2730.4528614173014,6364.149388223532
cell_105666,-3127.778630288843,15062.430365260721
cell_112281,-2762.0774712445696,14712.170444970821
cell_112616,6468.494136570212,-3071.048580647889
cell_29313,2714.8953816592175,12376.146625537927
cell_14725,-3671.471475101696,12184.03639441709
cell_14517,-3729.1661542095803,11034.068010644525
cell_109570,1429.9181481241815,-37290.06041298661
cell_14884,-4076.1898997899607,11251.299043158664
cell_27797,-358.2256545717678,-39760.64103699227
cell_107548,-1695.7869852578697,13485.311113558811
cell_14372,-3768.9196437923692,11923.139515879435
cell_103847,-1838.0706135081796,11580.679063460839
cell_109702,-1806.2294193117923,12270.582147443922
cell_104040,795.6695428194167,8084.674946852997
cell_29659,975.4675417831052,-37474.23931025295
cell_104897,-2001.9390324712294,11836.791475490345
cell_109708,-2334.396285348077,12946.090435014068
cell_111508,-4095.1158819470274,14738.972507275666
cell_109810,1239.956408220441,7169.600948510483
cell_29807,2974.378640420111,12667.285729611305
cell_15050,-1534.9700869215624,8173.190936683583
cell_30087,2668.1630986797218,12985.88455062272
cell_106904,3440.0007677694525,5739.9544645640335
cell_114059,-3048.2628004985736,15439.971214913221
cell_14567,-801.8830427826074,10312.261355674795
cell_30132,2744.5445730381853,13829.123059298447
cell_29176,5125.785647942996,1989.6509061742277
cell_106618,1508.1316742354054,7116.955322346049
cell_107219,1896.3774153961758,8238.762825810556
cell_15499,2520.9774045340487,4947.127701555779
cell_111779,-3061.4871879272728,15188.247606112625
cell_103685,4078.8829299088165,666.3789918106074
cell_104685,1074.9519293150688,9660.139075918318
cell_112313,-765.8030529538898,10822.249579952671
cell_105483,-4265.664398679565,12697.058116327666
cell_29274,-634.0784384668517,14924.343643842345
cell_111248,-91.48233152460278,8504.711960188422
cell_110586,4436.097940696607,3129.194819619294
cell_28110,2104.277714744695,-37851.424407892744
cell_103497,-2452.103046892665,12941.721400232871
cell_29116,3392.3272825472577,11849.405220088585
cell_106593,4017.717255410168,2960.0064132517887
cell_104556,1430.774485085927,8349.91916747712
cell_113605,650.580203289075,8066.132182589968
cell_14065,-4371.378247042597,12261.683830264079
cell_104231,-2057.810117607092,12794.461222707763
cell_27817,3875.574843105296,6899.307722088073
cell_109267,-2431.509904728249,15048.015880835079
cell_108448,3437.839063780937,1573.4921315191252
cell_108514,-1315.6460815283701,-34188.35996086292
cell_113369,-825.0207211861722,-35023.88537146773
cell_28999,2789.000561394688,12577.506629375306
cell_29744,4588.284853850207,6488.7203767001
cell_29314,4200.858186899354,6329.347883181526
cell_108060,4471.326100113246,-1993.2657936930839
cell_14451,-5102.460186191536,10781.8396553011
cell_105459,-2868.1027795840123,-32679.88336907724
cell_103612,-207.8439414200302,9887.452090319923
cell_27735,686.3490933202839,13446.57001740877
cell_106724,-2853.7800136309634,13547.32571684724
cell_112151,-1699.635895241733,9885.79308272781
cell_28471,1070.270910312185,14347.34816207863
cell_106125,6880.764388648594,-8260.127604737454
cell_111746,-2434.0718759923716,14465.033464236325
cell_15236,1764.7300295367907,6858.769366356743
cell_29881,3243.8791610995854,8761.13481791381
cell_103654,6106.244350331091,-1775.4697049759552
cell_14058,80.08677095104896,10835.612854620349
cell_28791,3005.676972924144,7665.826885904708
cell_111945,2140.886037013185,-40752.601939109074
cell_105454,6088.732219270845,-2914.839690365074
cell_108185,3924.3978270499674,6184.141669398111
cell_105214,-2988.93717314632,-27859.986952275867
cell_107933,3661.7114670033166,3597.1505517908477
cell_15562,-3094.751600462907,12326.623401022765
cell_110047,-2384.3328914745875,11739.35409378175
cell_104219,-705.7171244564705,11139.58626356709
cell_105216,-2959.253126545271,15445.276452045628
cell_14461,-2702.2229912581647,-26527.872842371795
cell_30081,-594.9500798324823,14828.866252088379
cell_29871,4083.2772235821303,11108.931622639637
cell_28667,1768.98099765666,-42286.569581794094
cell_107978,4870.02111467305,-2494.1646866631986
cell_112647,-1751.2667034506615,13000.307230619768
cell_109674,-2991.520406962306,13099.546469337716
cell_106385,-2195.463778740707,12473.592736334595
cell_14595,1895.082201378892,-40210.76674489027
cell_103755,6735.58542744276,-8488.96227078878
